tick,frame,fps,collect_s,learn_s,episodes,success_rate,fail_rate,timeout_rate,critic_loss,actor_loss,q1,target_q,stddev,replay_size,updates
15525,496800,26.3,0.680,29.725,3,0.0000,0.0000,1.0000,0.004725,0.205430,-0.20977,-0.20966,0.20726,131072,400
15550,497600,26.4,0.631,29.720,0,0.0000,0.0000,0.0000,0.004770,0.205425,-0.20952,-0.20949,0.20711,131072,400
15575,498400,26.3,0.694,29.707,3,0.0000,0.0000,1.0000,0.004296,0.204244,-0.20795,-0.20802,0.20697,131072,400
15600,499200,26.3,0.654,29.710,1,0.0000,0.0000,1.0000,0.005427,0.206858,-0.21045,-0.21053,0.20682,131072,400
15625,500000,26.3,0.636,29.771,0,0.0000,0.0000,0.0000,0.004838,0.205465,-0.20836,-0.20822,0.20667,131072,400
15650,500800,26.4,0.647,29.636,0,0.0000,0.0000,0.0000,0.005808,0.205930,-0.20950,-0.20963,0.20652,131072,400
15675,501600,26.4,0.645,29.643,0,0.0000,0.0000,0.0000,0.005863,0.202682,-0.20606,-0.20598,0.20637,131072,400
15700,502400,26.3,0.681,29.737,2,0.0000,0.5000,0.5000,0.010163,0.205179,-0.20904,-0.20911,0.20622,131072,400
15725,503200,26.3,0.706,29.718,7,0.0000,0.1429,0.8571,0.014320,0.204830,-0.20760,-0.20771,0.20607,131072,400
15750,504000,26.3,0.680,29.718,1,0.0000,0.0000,1.0000,0.017949,0.210560,-0.21353,-0.21369,0.20592,131072,400
15775,504800,26.3,0.661,29.750,0,0.0000,0.0000,0.0000,0.018787,0.212625,-0.21567,-0.21593,0.20577,131072,400
15800,505600,26.3,0.728,29.742,7,0.0000,0.0000,1.0000,0.023484,0.214620,-0.21766,-0.21791,0.20562,131072,400
15825,506400,26.2,0.753,29.729,7,0.0000,0.0000,1.0000,0.016953,0.217794,-0.22131,-0.22165,0.20547,131072,400
15850,507200,26.4,0.645,29.690,0,0.0000,0.0000,0.0000,0.008779,0.220125,-0.22364,-0.22364,0.20532,131072,400
15875,508000,26.4,0.682,29.662,2,0.0000,0.0000,1.0000,0.011868,0.218992,-0.22247,-0.22244,0.20517,131072,400
15900,508800,26.3,0.679,29.768,2,0.0000,0.0000,1.0000,0.012849,0.217672,-0.22091,-0.22102,0.20502,131072,400
15925,509600,26.2,0.645,29.858,0,0.0000,0.0000,0.0000,0.005490,0.217285,-0.22106,-0.22098,0.20487,131072,400
15950,510400,26.3,0.713,29.759,3,0.0000,0.0000,1.0000,0.012205,0.218499,-0.22230,-0.22235,0.20473,131072,400
15975,511200,26.3,0.655,29.760,1,0.0000,0.0000,1.0000,0.004543,0.218005,-0.22219,-0.22217,0.20458,131072,400
16000,512000,26.3,0.650,29.720,0,0.0000,0.0000,0.0000,0.017038,0.215893,-0.22015,-0.22044,0.20443,131072,400
16025,512800,26.3,0.656,29.719,0,0.0000,0.0000,0.0000,0.011943,0.214704,-0.21874,-0.21871,0.20428,131072,400
16050,513600,26.4,0.655,29.696,0,0.0000,0.0000,0.0000,0.016368,0.213579,-0.21731,-0.21757,0.20413,131072,400
16075,514400,26.4,0.679,29.678,2,0.0000,0.0000,1.0000,0.014095,0.215137,-0.21953,-0.21951,0.20398,131072,400
16100,515200,26.3,0.688,29.689,7,0.0000,0.0000,1.0000,0.011728,0.212202,-0.21617,-0.21616,0.20383,131072,400
16125,516000,26.4,0.645,29.711,1,0.0000,0.0000,1.0000,0.010663,0.210602,-0.21457,-0.21452,0.20368,131072,400
16150,516800,26.4,0.625,29.676,0,0.0000,0.0000,0.0000,0.019913,0.206946,-0.21058,-0.21095,0.20353,131072,400
16175,517600,26.3,0.702,29.757,7,0.0000,0.0000,1.0000,0.011477,0.209277,-0.21313,-0.21313,0.20338,131072,400
16200,518400,26.3,0.755,29.674,7,0.0000,0.0000,1.0000,0.013807,0.207762,-0.21319,-0.21327,0.20323,131072,400
16225,519200,26.3,0.650,29.766,0,0.0000,0.0000,0.0000,0.010109,0.201743,-0.20739,-0.20730,0.20308,131072,400
16250,520000,26.2,0.725,29.771,3,0.0000,0.0000,1.0000,0.005997,0.196208,-0.20148,-0.20141,0.20293,131072,400
16275,520800,26.4,0.666,29.683,1,0.0000,0.0000,1.0000,0.009460,0.193750,-0.19874,-0.19864,0.20278,131072,400
16300,521600,26.3,0.644,29.729,0,0.0000,0.0000,0.0000,0.006140,0.191108,-0.19570,-0.19562,0.20263,131072,400
16325,522400,26.4,0.704,29.600,3,0.0000,0.0000,1.0000,0.015541,0.189451,-0.19361,-0.19379,0.20249,131072,400
16350,523200,26.3,0.662,29.722,1,0.0000,0.0000,1.0000,0.013149,0.187853,-0.19397,-0.19396,0.20234,131072,400
16375,524000,26.4,0.642,29.684,0,0.0000,0.0000,0.0000,0.006318,0.184299,-0.18847,-0.18829,0.20219,131072,400
16400,524800,26.4,0.656,29.601,0,0.0000,0.0000,0.0000,0.008264,0.181352,-0.18547,-0.18545,0.20204,131072,400
16425,525600,26.3,0.637,29.750,0,0.0000,0.0000,0.0000,0.009265,0.182143,-0.18677,-0.18681,0.20189,131072,400
16450,526400,26.3,0.694,29.754,2,0.0000,0.0000,1.0000,0.007178,0.184175,-0.18844,-0.18837,0.20174,131072,400
16475,527200,26.4,0.691,29.661,7,0.0000,0.0000,1.0000,0.006599,0.181088,-0.18533,-0.18529,0.20159,131072,400
16500,528000,26.4,0.659,29.673,1,0.0000,0.0000,1.0000,0.007248,0.183445,-0.18913,-0.18905,0.20144,131072,400
16525,528800,26.4,0.651,29.695,0,0.0000,0.0000,0.0000,0.009765,0.182562,-0.18726,-0.18720,0.20129,131072,400
16550,529600,26.3,0.713,29.743,7,0.0000,0.0000,1.0000,0.012225,0.180857,-0.18568,-0.18574,0.20114,131072,400
16575,530400,26.2,0.755,29.736,7,0.0000,0.0000,1.0000,0.006528,0.175148,-0.18186,-0.18174,0.20099,131072,400
16600,531200,26.3,0.629,29.750,0,0.0000,0.0000,0.0000,0.010565,0.170633,-0.17684,-0.17674,0.20084,131072,400
16625,532000,26.2,0.696,29.783,3,0.0000,0.0000,1.0000,0.007329,0.166630,-0.17204,-0.17187,0.20069,131072,400
16650,532800,26.3,0.664,29.725,1,0.0000,0.0000,1.0000,0.015814,0.163136,-0.16797,-0.16774,0.20054,131072,400
16675,533600,26.4,0.644,29.697,0,0.0000,0.0000,0.0000,0.010172,0.167867,-0.17127,-0.17133,0.20039,131072,400
16700,534400,26.4,0.707,29.654,3,0.0000,0.0000,1.0000,0.011876,0.174754,-0.17773,-0.17796,0.20025,131072,400
16725,535200,26.3,0.660,29.757,1,0.0000,0.0000,1.0000,0.005778,0.179495,-0.18354,-0.18357,0.20010,131072,400
16750,536000,26.3,0.660,29.721,0,0.0000,0.0000,0.0000,0.008478,0.179932,-0.18435,-0.18427,0.19995,131072,400
16775,536800,26.3,0.665,29.786,0,0.0000,0.0000,0.0000,0.008715,0.179900,-0.18461,-0.18459,0.19980,131072,400
16800,537600,26.4,0.659,29.685,0,0.0000,0.0000,0.0000,0.012178,0.181119,-0.18552,-0.18548,0.19965,131072,400
16825,538400,26.3,0.705,29.741,3,0.0000,0.0000,1.0000,0.018045,0.182381,-0.18785,-0.18803,0.19950,131072,400
16850,539200,26.3,0.668,29.740,6,0.0000,0.0000,1.0000,0.012788,0.183533,-0.18829,-0.18822,0.19935,131072,400
16875,540000,26.3,0.665,29.740,1,0.0000,0.0000,1.0000,0.012545,0.182698,-0.18680,-0.18701,0.19920,131072,400
16900,540800,26.4,0.644,29.634,0,0.0000,0.0000,0.0000,0.015367,0.179900,-0.18565,-0.18567,0.19905,131072,400
16925,541600,26.3,0.724,29.668,7,0.0000,0.0000,1.0000,0.013416,0.180022,-0.18560,-0.18560,0.19890,131072,400
16950,542400,26.2,0.738,29.777,7,0.0000,0.0000,1.0000,0.017570,0.179748,-0.18516,-0.18491,0.19875,131072,400
16975,543200,26.3,0.652,29.736,0,0.0000,0.0000,0.0000,0.019463,0.178139,-0.18310,-0.18288,0.19860,131072,400
17000,544000,26.3,0.676,29.694,3,0.0000,0.0000,1.0000,0.035175,0.174603,-0.18029,-0.18032,0.19845,131072,400
17025,544800,26.3,0.656,29.708,1,0.0000,0.0000,1.0000,0.012055,0.169755,-0.17578,-0.17578,0.19830,131072,400
17050,545600,26.3,0.649,29.779,0,0.0000,0.0000,0.0000,0.010455,0.166571,-0.17182,-0.17164,0.19815,131072,400
17075,546400,26.3,0.702,29.658,4,0.0000,0.0000,1.0000,0.044019,0.164238,-0.17040,-0.17009,0.19801,131072,400
17100,547200,26.3,0.660,29.775,0,0.0000,0.0000,0.0000,0.036711,0.161140,-0.16852,-0.16815,0.19786,131072,400
17125,548000,26.3,0.657,29.813,0,0.0000,0.0000,0.0000,0.013554,0.160349,-0.16666,-0.16663,0.19771,131072,400
17150,548800,26.4,0.659,29.663,0,0.0000,0.0000,0.0000,0.020256,0.158855,-0.16389,-0.16365,0.19756,131072,400
17175,549600,26.4,0.655,29.676,0,0.0000,0.0000,0.0000,0.010083,0.156422,-0.16237,-0.16212,0.19741,131072,400
17200,550400,26.2,0.719,29.812,3,0.0000,0.0000,1.0000,0.020814,0.152368,-0.15878,-0.15849,0.19726,131072,400
17225,551200,26.3,0.659,29.702,6,0.0000,0.0000,1.0000,0.061795,0.142864,-0.14968,-0.14888,0.19711,131072,400
17250,552000,26.3,0.670,29.700,1,0.0000,0.0000,1.0000,0.069999,0.131731,-0.14114,-0.14034,0.19696,131072,400
17275,552800,26.4,0.643,29.716,0,0.0000,0.0000,0.0000,0.091159,0.085082,-0.10749,-0.10563,0.19681,131072,400
17300,553600,26.3,0.703,29.687,7,0.0000,0.0000,1.0000,0.132779,-0.077959,0.00450,0.00746,0.19666,131072,400
17325,554400,26.2,0.744,29.754,7,0.0000,0.0000,1.0000,0.289085,-0.449819,0.31322,0.31676,0.19651,131072,400
17350,555200,26.4,0.643,29.668,0,0.0000,0.0000,0.0000,0.303059,-0.981563,0.82246,0.82760,0.19636,131072,400
17375,556000,26.4,0.691,29.597,3,0.0000,0.0000,1.0000,0.310061,-1.644574,1.43453,1.43986,0.19621,131072,400
17400,556800,26.3,0.674,29.701,1,0.0000,0.0000,1.0000,0.584880,-2.421132,2.15160,2.15640,0.19606,131072,400
17425,557600,26.2,0.711,29.795,3,0.0000,1.0000,0.0000,0.554480,-3.415329,3.07399,3.07902,0.19591,131072,400
17450,558400,26.3,0.707,29.668,4,0.0000,0.0000,1.0000,0.757796,-4.409466,4.03488,4.03810,0.19577,131072,400
17475,559200,26.4,0.648,29.659,0,0.0000,0.0000,0.0000,0.634962,-5.434404,5.03873,5.04363,0.19562,131072,400
17500,560000,26.3,0.675,29.704,1,0.0000,1.0000,0.0000,0.710466,-6.454889,6.07050,6.07360,0.19547,131072,400
17525,560800,26.4,0.672,29.629,2,0.0000,1.0000,0.0000,0.575859,-7.156122,6.80311,6.80576,0.19532,131072,400
17550,561600,26.4,0.686,29.648,2,0.0000,1.0000,0.0000,0.593612,-7.939172,7.55882,7.56063,0.19517,131072,400
17575,562400,26.3,0.692,29.673,3,0.0000,0.0000,1.0000,0.582290,-8.636535,8.31160,8.31266,0.19502,131072,400
17600,563200,26.4,0.658,29.647,5,0.0000,0.0000,1.0000,0.405463,-8.584567,8.40099,8.40135,0.19487,131072,400
17625,564000,26.4,0.720,29.608,3,0.0000,0.6667,0.3333,0.386019,-8.241692,8.12459,8.12460,0.19472,131072,400
17650,564800,26.4,0.651,29.686,1,0.0000,1.0000,0.0000,0.371657,-7.787598,7.69129,7.69073,0.19457,131072,400
17675,565600,26.3,0.703,29.719,2,0.0000,0.5000,0.5000,0.350873,-7.363818,7.26481,7.26498,0.19442,131072,400
17700,566400,26.3,0.728,29.684,6,0.0000,0.1667,0.8333,0.318479,-6.830892,6.74320,6.74230,0.19427,131072,400
17725,567200,26.3,0.645,29.733,0,0.0000,0.0000,0.0000,0.296502,-6.395296,6.30966,6.31021,0.19412,131072,400
17750,568000,26.4,0.675,29.650,1,0.0000,1.0000,0.0000,0.251719,-6.012696,5.91683,5.91615,0.19397,131072,400
17775,568800,26.4,0.683,29.665,1,0.0000,0.0000,1.0000,0.226164,-5.748080,5.65595,5.65511,0.19382,131072,400
17800,569600,26.3,0.704,29.666,3,0.0000,0.0000,1.0000,0.211443,-5.323991,5.24422,5.24349,0.19367,131072,400
17825,570400,26.3,0.711,29.691,4,0.0000,0.0000,1.0000,0.220105,-5.017781,4.94359,4.94249,0.19353,131072,400
17850,571200,26.4,0.640,29.654,0,0.0000,0.0000,0.0000,0.205202,-4.602793,4.54076,4.54017,0.19338,131072,400
17875,572000,26.4,0.648,29.637,0,0.0000,0.0000,0.0000,0.228580,-4.262701,4.20097,4.19978,0.19323,131072,400
17900,572800,26.4,0.668,29.626,2,0.0000,0.0000,1.0000,0.200068,-3.912193,3.86503,3.86390,0.19308,131072,400
17925,573600,26.4,0.686,29.672,2,0.0000,0.0000,1.0000,0.184691,-3.571984,3.52541,3.52480,0.19293,131072,400
17950,574400,26.3,0.699,29.711,3,0.0000,0.0000,1.0000,0.253338,-3.267911,3.22314,3.22226,0.19278,131072,400
17975,575200,26.4,0.659,29.653,5,0.0000,0.0000,1.0000,0.257516,-2.991771,2.94818,2.94726,0.19263,131072,400
18000,576000,26.3,0.707,29.728,3,0.0000,0.0000,1.0000,0.311364,-2.705418,2.66442,2.66386,0.19248,131072,400
18025,576800,26.3,0.649,29.719,1,0.0000,0.0000,1.0000,0.182426,-2.449627,2.41195,2.41092,0.19233,131072,400
18050,577600,26.4,0.672,29.621,2,0.0000,0.0000,1.0000,0.271200,-2.227282,2.19037,2.18972,0.19218,131072,400
18075,578400,26.3,0.712,29.739,5,0.0000,0.0000,1.0000,0.261998,-2.042001,2.00469,2.00468,0.19203,131072,400
18100,579200,26.4,0.662,29.645,0,0.0000,0.0000,0.0000,0.447936,-1.885642,1.85197,1.85207,0.19188,131072,400
18125,580000,26.3,0.662,29.732,1,0.0000,0.0000,1.0000,0.347083,-1.767240,1.73490,1.73409,0.19173,131072,400
18150,580800,26.4,0.665,29.627,1,0.0000,0.0000,1.0000,0.126295,-1.572171,1.54330,1.54248,0.19158,131072,400
18175,581600,26.4,0.678,29.622,3,0.0000,0.0000,1.0000,0.559390,-1.433468,1.40225,1.40162,0.19143,131072,400
18200,582400,26.3,0.717,29.674,4,0.0000,0.0000,1.0000,0.717106,-1.331747,1.29578,1.29567,0.19129,131072,400
18225,583200,26.4,0.658,29.671,0,0.0000,0.0000,0.0000,0.962450,-1.262748,1.23008,1.22906,0.19114,131072,400
18250,584000,26.4,0.645,29.678,0,0.0000,0.0000,0.0000,0.323083,-1.147571,1.11829,1.11707,0.19099,131072,400
18275,584800,26.4,0.663,29.651,2,0.0000,0.0000,1.0000,0.476366,-1.093130,1.06151,1.05949,0.19084,131072,400
18300,585600,26.4,0.679,29.644,2,0.0000,0.0000,1.0000,0.068444,-0.993161,0.96505,0.96455,0.19069,131072,400
18325,586400,26.3,0.712,29.684,3,0.0000,0.0000,1.0000,0.080313,-0.912224,0.88467,0.88411,0.19054,131072,400
18350,587200,26.4,0.667,29.640,5,0.0000,0.0000,1.0000,0.099350,-0.851744,0.81825,0.81742,0.19039,131072,400
18375,588000,26.4,0.718,29.634,3,0.0000,0.0000,1.0000,0.074073,-0.802316,0.77144,0.77081,0.19024,131072,400
18400,588800,26.4,0.660,29.622,1,0.0000,0.0000,1.0000,0.072278,-0.735455,0.70720,0.70696,0.19009,131072,400
18425,589600,26.4,0.650,29.642,2,0.0000,0.0000,1.0000,0.066646,-0.681103,0.65383,0.65339,0.18994,131072,400
18450,590400,26.3,0.700,29.684,5,0.0000,0.0000,1.0000,0.068623,-0.617294,0.59465,0.59391,0.18979,131072,400
18475,591200,26.5,0.648,29.593,0,0.0000,0.0000,0.0000,0.091794,-0.555398,0.53142,0.53060,0.18964,131072,400
18500,592000,26.4,0.666,29.686,1,0.0000,0.0000,1.0000,0.063202,-0.500415,0.47861,0.47835,0.18949,131072,400
18525,592800,26.4,0.650,29.680,1,0.0000,0.0000,1.0000,0.066781,-0.447617,0.42559,0.42521,0.18934,131072,400
18550,593600,26.4,0.692,29.606,3,0.0000,0.0000,1.0000,0.064697,-0.406507,0.38278,0.38225,0.18919,131072,400
18575,594400,26.3,0.706,29.656,4,0.0000,0.0000,1.0000,0.056450,-0.371670,0.35057,0.35010,0.18905,131072,400
18600,595200,26.4,0.639,29.650,0,0.0000,0.0000,0.0000,0.075061,-0.324534,0.30515,0.30482,0.18890,131072,400
18625,596000,26.4,0.653,29.647,0,0.0000,0.0000,0.0000,0.070169,-0.280799,0.25940,0.25883,0.18875,131072,400
18650,596800,26.4,0.687,29.666,2,0.0000,0.0000,1.0000,0.069946,-0.240534,0.21984,0.21944,0.18860,131072,400
18675,597600,26.3,0.673,29.722,2,0.0000,0.0000,1.0000,0.057940,-0.212931,0.19275,0.19237,0.18845,131072,400
18700,598400,26.3,0.721,29.714,8,0.0000,0.0000,1.0000,0.046708,-0.192947,0.17224,0.17207,0.18830,131072,400
18725,599200,26.4,0.630,29.655,0,0.0000,0.0000,0.0000,0.055251,-0.162216,0.14192,0.14151,0.18815,131072,400
18750,600000,26.3,0.706,29.670,3,0.0000,0.0000,1.0000,0.050922,-0.135861,0.11756,0.11747,0.18800,131072,400
18775,600800,26.4,0.652,29.640,1,0.0000,0.0000,1.0000,0.057074,-0.102674,0.08602,0.08548,0.18785,131072,400
18800,601600,26.4,0.696,29.617,3,0.0000,0.0000,1.0000,0.075336,-0.077945,0.05982,0.05929,0.18770,131072,400
18825,602400,26.4,0.696,29.631,4,0.0000,0.0000,1.0000,0.055581,-0.057762,0.03986,0.03953,0.18755,131072,400
18850,603200,26.3,0.658,29.715,0,0.0000,0.0000,0.0000,0.053883,-0.035518,0.01770,0.01768,0.18740,131072,400
18875,604000,26.3,0.664,29.790,1,0.0000,0.0000,1.0000,0.040042,-0.018440,0.00060,0.00024,0.18725,131072,400
18900,604800,26.4,0.652,29.635,1,0.0000,0.0000,1.0000,0.050192,-0.003603,-0.01573,-0.01604,0.18710,131072,400
18925,605600,26.3,0.712,29.653,4,0.0000,0.0000,1.0000,0.056020,0.007881,-0.02860,-0.02891,0.18695,131072,400
18950,606400,26.3,0.702,29.670,3,0.0000,0.0000,1.0000,0.053252,0.001820,-0.02205,-0.02228,0.18681,131072,400
18975,607200,26.4,0.638,29.704,0,0.0000,0.0000,0.0000,0.039802,0.014715,-0.03366,-0.03362,0.18666,131072,400
19000,608000,26.3,0.637,29.734,0,0.0000,0.0000,0.0000,0.045277,0.024465,-0.04263,-0.04304,0.18651,131072,400
19025,608800,26.4,0.685,29.664,2,0.0000,0.0000,1.0000,0.039961,0.031203,-0.04873,-0.04871,0.18636,131072,400
19050,609600,26.3,0.672,29.742,2,0.0000,0.0000,1.0000,0.055202,0.049083,-0.06750,-0.06771,0.18621,131072,400
19075,610400,26.2,0.718,29.781,8,0.0000,0.0000,1.0000,0.039707,0.048831,-0.06658,-0.06678,0.18606,131072,400
19100,611200,26.2,0.642,29.907,0,0.0000,0.0000,0.0000,0.055228,0.064428,-0.08165,-0.08206,0.18591,131072,400
19125,612000,26.2,0.715,29.857,3,0.0000,0.0000,1.0000,0.040668,0.067330,-0.08613,-0.08622,0.18576,131072,400
19150,612800,26.2,0.638,29.841,1,0.0000,0.0000,1.0000,0.060068,0.071819,-0.08996,-0.09019,0.18561,131072,400
19175,613600,26.2,0.707,29.802,3,0.0000,0.0000,1.0000,0.047828,0.084002,-0.10131,-0.10131,0.18546,131072,400
19200,614400,26.2,0.704,29.807,4,0.0000,0.0000,1.0000,0.044927,0.095017,-0.11248,-0.11261,0.18531,131072,400
19225,615200,26.2,0.653,29.843,0,0.0000,0.0000,0.0000,0.055619,0.098104,-0.11686,-0.11726,0.18516,131072,400
19250,616000,26.3,0.683,29.787,1,0.0000,0.0000,1.0000,0.049177,0.102798,-0.12146,-0.12147,0.18501,131072,400
19275,616800,26.3,0.683,29.780,2,0.0000,0.0000,1.0000,0.053396,0.110473,-0.12854,-0.12894,0.18486,131072,400
19300,617600,26.3,0.725,29.718,3,0.0000,0.0000,1.0000,0.055701,0.116787,-0.13615,-0.13639,0.18471,131072,400
19325,618400,26.3,0.706,29.764,3,0.0000,0.0000,1.0000,0.047594,0.115122,-0.13412,-0.13425,0.18457,131072,400
19350,619200,26.2,0.645,29.840,0,0.0000,0.0000,0.0000,0.047228,0.118681,-0.13771,-0.13789,0.18442,131072,400
19375,620000,26.3,0.640,29.774,0,0.0000,0.0000,0.0000,0.049018,0.120699,-0.13960,-0.13966,0.18427,131072,400
19400,620800,26.2,0.700,29.820,2,0.0000,0.0000,1.0000,0.056570,0.128044,-0.14411,-0.14424,0.18412,131072,400
19425,621600,26.3,0.690,29.767,2,0.0000,0.0000,1.0000,0.039389,0.126737,-0.14544,-0.14566,0.18397,131072,400
19450,622400,26.1,0.745,29.866,8,0.0000,0.0000,1.0000,0.040470,0.137438,-0.15547,-0.15574,0.18382,131072,400
19475,623200,26.2,0.657,29.895,0,0.0000,0.0000,0.0000,0.055092,0.131585,-0.15051,-0.15048,0.18367,131072,400
19500,624000,26.2,0.698,29.811,3,0.0000,0.0000,1.0000,0.056325,0.132373,-0.15168,-0.15179,0.18352,131072,400
19525,624800,26.2,0.686,29.845,1,0.0000,0.0000,1.0000,0.040909,0.134185,-0.15297,-0.15317,0.18337,131072,400
19550,625600,26.2,0.706,29.782,3,0.0000,0.0000,1.0000,0.039398,0.132826,-0.14957,-0.14972,0.18322,131072,400
19575,626400,26.3,0.702,29.698,4,0.0000,0.0000,1.0000,0.038038,0.137943,-0.15560,-0.15573,0.18307,131072,400
19600,627200,26.2,0.679,29.866,0,0.0000,0.0000,0.0000,0.041472,0.139234,-0.15664,-0.15685,0.18292,131072,400
19625,628000,26.3,0.672,29.789,1,0.0000,0.0000,1.0000,0.052140,0.138968,-0.15667,-0.15659,0.18277,131072,400
19650,628800,26.2,0.689,29.801,2,0.0000,0.0000,1.0000,0.035999,0.137659,-0.15553,-0.15566,0.18262,131072,400
19675,629600,26.2,0.706,29.837,3,0.0000,0.0000,1.0000,0.055842,0.138982,-0.15795,-0.15828,0.18247,131072,400
19700,630400,26.2,0.732,29.808,3,0.0000,0.0000,1.0000,0.037153,0.142350,-0.15861,-0.15875,0.18233,131072,400
19725,631200,26.3,0.646,29.788,0,0.0000,0.0000,0.0000,0.030635,0.141269,-0.15934,-0.15936,0.18218,131072,400
19750,632000,26.3,0.640,29.806,0,0.0000,0.0000,0.0000,0.031142,0.144556,-0.16151,-0.16151,0.18203,131072,400
19775,632800,26.3,0.688,29.696,2,0.0000,0.0000,1.0000,0.041760,0.146078,-0.16289,-0.16305,0.18188,131072,400
19800,633600,26.2,0.714,29.857,2,0.0000,0.0000,1.0000,0.035172,0.146517,-0.16401,-0.16409,0.18173,131072,400
19825,634400,26.2,0.742,29.837,8,0.0000,0.0000,1.0000,0.045273,0.143035,-0.16144,-0.16170,0.18158,131072,400
19850,635200,26.2,0.646,29.862,0,0.0000,0.0000,0.0000,0.039683,0.142199,-0.15979,-0.15995,0.18143,131072,400
19875,636000,26.2,0.714,29.787,3,0.0000,0.0000,1.0000,0.039295,0.146322,-0.16483,-0.16505,0.18128,131072,400
19900,636800,26.3,0.669,29.776,1,0.0000,0.0000,1.0000,0.041241,0.148216,-0.16661,-0.16671,0.18113,131072,400
19925,637600,26.3,0.702,29.709,3,0.0000,0.0000,1.0000,0.034602,0.150635,-0.16721,-0.16733,0.18098,131072,400
19950,638400,26.2,0.740,29.776,4,0.0000,0.0000,1.0000,0.034771,0.149890,-0.16679,-0.16671,0.18083,131072,400
19975,639200,26.3,0.633,29.746,0,0.0000,0.0000,0.0000,0.040289,0.151290,-0.16831,-0.16836,0.18068,131072,400
20000,640000,26.2,0.675,29.809,1,0.0000,0.0000,1.0000,0.034092,0.151285,-0.16819,-0.16828,0.18053,131072,400
20025,640800,26.3,0.698,29.736,2,0.0000,0.0000,1.0000,0.043980,0.153529,-0.17068,-0.17084,0.18038,131072,400
20050,641600,26.2,0.714,29.798,3,0.0000,0.0000,1.0000,0.033153,0.151674,-0.16998,-0.16998,0.18023,131072,400
20075,642400,26.2,0.720,29.764,3,0.0000,0.0000,1.0000,0.039057,0.156721,-0.17409,-0.17427,0.18009,131072,400
20100,643200,26.3,0.644,29.804,0,0.0000,0.0000,0.0000,0.034797,0.154709,-0.17108,-0.17105,0.17994,131072,400
20125,644000,26.2,0.674,29.848,1,0.0000,0.0000,1.0000,0.031289,0.156584,-0.17435,-0.17451,0.17979,131072,400
20150,644800,26.3,0.646,29.767,1,0.0000,0.0000,1.0000,0.044067,0.159825,-0.17771,-0.17786,0.17964,131072,400
20175,645600,26.3,0.690,29.775,2,0.0000,0.0000,1.0000,0.042529,0.157357,-0.17609,-0.17625,0.17949,131072,400
20200,646400,26.2,0.734,29.782,8,0.0000,0.0000,1.0000,0.031824,0.155523,-0.17299,-0.17291,0.17934,131072,400
20225,647200,26.2,0.653,29.863,0,0.0000,0.0000,0.0000,0.033781,0.153485,-0.17139,-0.17147,0.17919,131072,400
20250,648000,26.2,0.731,29.762,4,0.0000,0.0000,1.0000,0.039164,0.154116,-0.17183,-0.17193,0.17904,131072,400
20275,648800,26.2,0.687,29.845,0,0.0000,0.0000,0.0000,0.032676,0.151644,-0.17006,-0.17017,0.17889,131072,400
20300,649600,26.2,0.732,29.775,5,0.0000,0.0000,1.0000,0.028498,0.152293,-0.16889,-0.16893,0.17874,131072,400
20325,650400,26.3,0.672,29.753,2,0.0000,0.0000,1.0000,0.036186,0.160217,-0.17822,-0.17831,0.17859,131072,400
20350,651200,26.3,0.646,29.755,0,0.0000,0.0000,0.0000,0.030292,0.158910,-0.17513,-0.17518,0.17844,131072,400
20375,652000,26.2,0.668,29.828,1,0.0000,0.0000,1.0000,0.029218,0.161782,-0.17863,-0.17872,0.17829,131072,400
20400,652800,26.2,0.721,29.830,3,0.0000,0.0000,1.0000,0.030712,0.165366,-0.18351,-0.18335,0.17814,131072,400
20425,653600,26.2,0.693,29.849,2,0.0000,0.0000,1.0000,0.033796,0.164808,-0.18208,-0.18229,0.17799,131072,400
20450,654400,26.3,0.723,29.711,3,0.0000,0.0000,1.0000,0.027670,0.167249,-0.18375,-0.18387,0.17785,131072,400
20475,655200,26.3,0.646,29.728,0,0.0000,0.0000,0.0000,0.020205,0.168893,-0.18568,-0.18570,0.17770,131072,400
20500,656000,26.4,0.660,29.693,1,0.0000,0.0000,1.0000,0.030393,0.166306,-0.18317,-0.18324,0.17755,131072,400
20525,656800,26.2,0.654,29.867,1,0.0000,0.0000,1.0000,0.037010,0.163427,-0.18076,-0.18078,0.17740,131072,400
20550,657600,26.2,0.686,29.837,2,0.0000,0.0000,1.0000,0.032785,0.167893,-0.18572,-0.18601,0.17725,131072,400
20575,658400,26.1,0.744,29.871,8,0.0000,0.0000,1.0000,0.037438,0.169255,-0.18683,-0.18697,0.17710,131072,400
20600,659200,26.2,0.666,29.901,1,0.0000,0.0000,1.0000,0.034588,0.170552,-0.18806,-0.18810,0.17695,131072,400
20625,660000,26.2,0.680,29.838,3,0.0000,0.0000,1.0000,0.031678,0.176418,-0.19400,-0.19409,0.17680,131072,400
20650,660800,26.2,0.677,29.807,1,0.0000,0.0000,1.0000,0.036195,0.174770,-0.19269,-0.19288,0.17665,131072,400
20675,661600,26.1,0.697,29.903,4,0.0000,0.0000,1.0000,0.028884,0.167611,-0.18565,-0.18575,0.17650,131072,400
20700,662400,26.3,0.688,29.752,2,0.0000,0.0000,1.0000,0.037712,0.166293,-0.18338,-0.18367,0.17635,131072,400
