frame,tick,px_x,dist,end_d,end_x,a_x,a_y,a_w,reward,done,success,fail,timeout
964608,30144,113.1472,1.5268,1.5000,0.0000,0.0561,0.0357,-0.1352,-0.0030,0,0,0,0
964640,30145,115.1596,1.5273,1.5000,0.0000,-0.0182,0.2816,0.1226,-0.0030,0,0,0,0
964672,30146,116.9448,1.5317,1.5000,0.0000,-0.1161,0.2788,0.0980,-0.0030,0,0,0,0
964704,30147,116.3885,1.5335,1.5000,0.0000,-0.0285,0.2758,-0.1802,-0.0030,0,0,0,0
964736,30148,116.4820,1.5280,1.5000,0.0000,0.1420,0.1576,-0.0564,-0.0030,0,0,0,0
964768,30149,115.3135,1.5269,1.5000,0.0000,0.0402,0.0926,-0.1783,-0.0030,0,0,0,0
964800,30150,114.3782,1.5309,1.5000,0.0000,-0.0900,0.1466,-0.1715,-0.0030,0,0,0,0
964832,30151,113.4586,1.5336,1.5000,0.0000,-0.0616,0.1086,-0.1543,-0.0030,0,0,0,0
964864,30152,114.0301,1.5297,1.5000,0.0000,0.0960,0.1144,0.0201,-0.0030,0,0,0,0
964896,30153,113.1040,1.5330,1.5000,0.0000,-0.0769,0.1211,-0.1602,-0.0030,0,0,0,0
964928,30154,110.7476,1.5349,1.5000,0.0000,-0.0470,0.0644,-0.3075,-0.0030,0,0,0,0
964960,30155,112.4204,1.5263,1.5000,0.0000,0.2149,0.1928,0.1199,-0.0030,0,0,0,0
964992,30156,113.1908,1.5205,1.5000,0.0000,0.1444,0.2941,-0.0315,-0.0030,0,0,0,0
965024,30157,113.2524,1.5145,1.5000,0.0000,0.1528,0.2327,-0.0910,-0.0030,0,0,0,0
965056,30158,115.7398,1.5154,1.5000,0.0000,-0.0316,0.2371,0.1970,-0.0030,0,0,0,0
965088,30159,114.4497,1.5111,1.5000,0.0000,0.1206,0.1566,-0.2211,-0.0030,0,0,0,0
965120,30160,112.8421,1.5140,1.5000,0.0000,-0.0628,0.1946,-0.2730,-0.0030,0,0,0,0
965152,30161,114.7600,1.5170,1.5000,0.0000,-0.0811,0.1773,0.1544,-0.0030,0,0,0,0
965184,30162,114.3534,1.5120,1.5000,0.0000,0.1275,0.0015,-0.0502,-0.0030,0,0,0,0
965216,30163,115.5122,1.5088,1.5000,0.0000,0.0791,0.2808,0.0191,-0.0030,0,0,0,0
965248,30164,114.8977,1.5128,1.5000,0.0000,-0.0934,0.1014,-0.1148,-0.0030,0,0,0,0
965280,30165,113.0291,1.5168,1.5000,0.0000,-0.0912,0.0721,-0.2522,-0.0030,0,0,0,0
965312,30166,113.6433,1.5152,1.5000,0.0000,0.0409,0.2383,-0.0270,-0.0030,0,0,0,0
965344,30167,112.7660,1.5221,1.5000,0.0000,-0.1666,0.1468,-0.1651,-0.0030,0,0,0,0
965376,30168,113.8689,1.5205,1.5000,0.0000,0.0395,0.2891,0.0104,-0.0030,0,0,0,0
965408,30169,113.9972,1.5227,1.5000,0.0000,-0.0529,0.2420,-0.0856,-0.0030,0,0,0,0
965440,30170,114.4261,1.5270,1.5000,0.0000,-0.1035,0.2849,-0.0670,-0.0030,0,0,0,0
965472,30171,113.0108,1.5357,1.5000,0.0000,-0.2131,-0.0213,-0.1583,-0.0030,0,0,0,0
965504,30172,111.6876,1.5338,1.5000,0.0000,0.0511,0.2277,-0.2524,-0.0030,0,0,0,0
965536,30173,114.2361,1.5381,1.5000,0.0000,-0.1126,0.3616,0.1541,-0.0030,0,0,0,0
965568,30174,113.2544,1.5472,1.5000,0.0000,-0.2180,0.2221,-0.2069,-0.0030,0,0,0,0
965600,30175,113.1415,1.5522,1.5000,0.0000,-0.1260,-0.0506,0.0078,-0.0030,0,0,0,0
965632,30176,113.1415,1.5522,1.5000,0.0000,-0.0014,-0.0479,0.0436,8.4991,1,1,0,0
965664,30177,121.0228,6.2916,1.5000,0.0000,1.0000,-0.5486,0.7956,0.9970,0,0,0,0
965696,30178,112.0826,6.2650,1.5000,0.0000,0.9705,-0.8480,-0.9851,0.0402,0,0,0,0
965728,30179,121.1074,6.2143,1.5000,0.0000,0.9100,0.7277,1.0000,-0.0369,0,0,0,0
965760,30180,121.5881,6.1705,1.5000,0.0000,1.0000,-0.9163,0.1441,0.0003,0,0,0,0
965792,30181,112.4250,6.1497,1.5000,0.0000,0.8541,-0.9392,-1.0000,0.0405,0,0,0,0
965824,30182,121.3520,6.0971,1.5000,0.0000,0.9463,0.5999,0.9998,-0.0363,0,0,0,0
965856,30183,113.3424,6.0766,1.5000,0.0000,0.8225,-0.8412,-0.8714,0.0353,0,0,0,0
965888,30184,122.6446,6.0184,1.5000,0.0000,1.0000,1.0000,1.0000,-0.0372,0,0,0,0
965920,30185,128.7232,5.9506,1.5000,0.0000,0.9452,-0.8769,0.8020,-0.0217,0,0,0,0
965952,30186,119.4793,5.9432,1.5000,0.0000,1.0000,-1.0000,-1.0000,0.0392,0,0,0,0
965984,30187,128.0749,5.8725,1.5000,0.0000,1.0000,0.9723,0.9062,-0.0325,0,0,0,0
966016,30188,120.4410,5.8594,1.5000,0.0000,1.0000,-0.8755,-0.8211,0.0327,0,0,0,0
966048,30189,129.0266,5.7869,1.5000,0.0000,1.0000,1.0000,0.8984,-0.0323,0,0,0,0
966080,30190,121.1326,5.7851,1.5000,0.0000,0.7925,-0.7518,-0.8612,0.0325,0,0,0,0
966112,30191,127.7332,5.7213,1.5000,0.0000,1.0000,0.7678,0.6879,-0.0245,0,0,0,0
966144,30192,132.9183,5.6572,1.5000,0.0000,0.7581,-1.0000,0.7073,-0.0181,0,0,0,0
966176,30193,123.5965,5.6628,1.5000,0.0000,0.9109,-1.0000,-1.0000,0.0379,0,0,0,0
966208,30194,133.1521,5.5783,1.5000,0.0000,1.0000,1.0000,1.0000,-0.0351,0,0,0,0
966240,30195,126.4746,5.5816,1.5000,0.0000,1.0000,0.9209,-0.9030,0.0264,0,0,0,0
966272,30196,133.4366,5.5082,1.5000,0.0000,1.0000,0.9391,0.6964,-0.0249,0,0,0,0
966304,30197,129.4656,5.5008,1.5000,0.0000,0.9286,0.8521,-0.5771,0.0157,0,0,0,0
966336,30198,139.1923,5.4065,1.5000,0.0000,0.8940,1.0000,1.0000,-0.0346,0,0,0,0
966368,30199,131.9922,5.4298,1.5000,0.0000,0.8796,0.8920,-0.9541,0.0262,0,0,0,0
966400,30200,140.6375,5.3355,1.5000,0.0000,1.0000,1.0000,0.8648,-0.0298,0,0,0,0
966432,30201,133.1037,5.3593,1.5000,0.0000,1.0000,0.9361,-1.0000,0.0277,0,0,0,0
966464,30202,124.3672,5.3574,1.5000,0.0000,1.0000,-0.9788,-0.9293,0.0362,0,0,0,0
966496,30203,131.8512,5.2827,1.5000,0.0000,0.9106,-0.9177,0.9783,-0.0271,0,0,0,0
966528,30204,122.7786,5.2860,1.5000,0.0000,0.8183,-0.8940,-0.9757,0.0371,0,0,0,0
966560,30205,131.9421,5.2139,1.5000,0.0000,0.8387,0.5800,1.0000,-0.0349,0,0,0,0
966592,30206,123.3891,5.2074,1.5000,0.0000,1.0000,-1.0000,-0.9032,0.0360,0,0,0,0
966624,30207,130.9570,5.1318,1.5000,0.0000,1.0000,-0.9789,1.0000,-0.0273,0,0,0,0
966656,30208,123.4475,5.1202,1.5000,0.0000,1.0000,-0.8496,-0.7970,0.0320,0,0,0,0
966688,30209,131.0304,5.0450,1.5000,0.0000,1.0000,-0.9509,1.0000,-0.0275,0,0,0,0
966720,30210,125.3663,5.0257,1.5000,0.0000,1.0000,-1.0000,-0.5585,0.0247,0,0,0,0
966752,30211,131.3114,4.9581,1.5000,0.0000,0.9423,-0.9422,0.8055,-0.0211,0,0,0,0
966784,30212,122.0999,4.9567,1.5000,0.0000,0.8568,-0.8794,-0.9890,0.0383,0,0,0,0
966816,30213,123.9405,4.9094,1.5000,0.0000,1.0000,-0.6705,0.2946,-0.0053,0,0,0,0
966848,30214,122.7511,4.8705,1.5000,0.0000,0.9866,-1.0000,-0.0225,0.0072,0,0,0,0
966880,30215,118.1194,4.8402,1.5000,0.0000,1.0000,-0.3543,-0.5142,0.0215,0,0,0,0
966912,30216,114.4174,4.8066,1.5000,0.0000,1.0000,1.0000,-0.5793,0.0177,0,0,0,0
966944,30217,107.7999,4.7659,1.5000,0.0000,1.0000,1.0000,-0.9248,-0.0059,0,0,0,0
966976,30218,115.4065,4.7282,1.5000,0.0000,0.9348,1.0000,0.7762,0.0052,0,0,0,0
967008,30219,108.9063,4.6908,1.5000,0.0000,0.9704,0.8984,-0.9001,0.0031,0,0,0,0
967040,30220,115.8897,4.6494,1.5000,0.0000,1.0000,0.8781,0.7155,-0.0014,0,0,0,0
967072,30221,121.0352,4.6019,1.5000,0.0000,1.0000,0.8124,0.4959,-0.0200,0,0,0,0
967104,30222,114.8949,4.5730,1.5000,0.0000,1.0000,0.5334,-0.8140,0.0280,0,0,0,0
967136,30223,107.4224,4.5342,1.5000,0.0000,0.9497,0.7582,-1.0000,-0.0057,0,0,0,0
967168,30224,115.4282,4.4942,1.5000,0.0000,1.0000,1.0000,0.8176,0.0071,0,0,0,0
967200,30225,108.2644,4.4588,1.5000,0.0000,0.9074,1.0000,-1.0000,0.0000,0,0,0,0
967232,30226,102.9059,4.4107,1.5000,0.0000,0.9670,1.0000,-0.7774,-0.0209,0,0,0,0
967264,30227,111.5815,4.3785,1.5000,0.0000,1.0000,1.0000,0.8976,0.0398,0,0,0,0
967296,30228,104.3587,4.3379,1.5000,0.0000,0.8392,0.9565,-1.0000,-0.0302,0,0,0,0
967328,30229,113.9249,4.3047,1.5000,0.0000,0.9437,1.0000,1.0000,0.0267,0,0,0,0
967360,30230,109.0592,4.2649,1.5000,0.0000,1.0000,1.0000,-0.7315,-0.0026,0,0,0,0
967392,30231,103.8214,4.2174,1.5000,0.0000,1.0000,0.9524,-0.7635,-0.0204,0,0,0,0
967424,30232,113.3163,4.1829,1.5000,0.0000,1.0000,0.9903,0.9898,0.0319,0,0,0,0
967456,30233,106.3257,4.1398,1.5000,0.0000,1.0000,0.8634,-0.9673,-0.0171,0,0,0,0
967488,30234,114.3083,4.1017,1.5000,0.0000,1.0000,0.8293,0.8294,0.0168,0,0,0,0
967520,30235,107.8506,4.0613,1.5000,0.0000,1.0000,1.0000,-0.9292,-0.0062,0,0,0,0
967552,30236,109.7275,4.0226,1.5000,0.0000,0.9744,1.0000,0.0703,0.0102,0,0,0,0
967584,30237,104.0602,3.9757,1.5000,0.0000,1.0000,0.8942,-0.8149,-0.0224,0,0,0,0
967616,30238,113.4210,3.9413,1.5000,0.0000,0.9777,1.0000,0.9632,0.0304,0,0,0,0
967648,30239,106.6316,3.8990,1.5000,0.0000,1.0000,0.9895,-0.9724,-0.0153,0,0,0,0
967680,30240,115.9780,3.8620,1.5000,0.0000,0.9276,1.0000,0.9555,0.0078,0,0,0,0
967712,30241,109.8923,3.8264,1.5000,0.0000,0.9545,1.0000,-0.8965,0.0098,0,0,0,0
967744,30242,114.4803,3.7858,1.5000,0.0000,1.0000,1.0000,0.3816,0.0004,0,0,0,0
967776,30243,107.5539,3.7452,1.5000,0.0000,1.0000,0.8369,-0.9710,-0.0067,0,0,0,0
967808,30244,115.8212,3.7096,1.5000,0.0000,0.8771,0.9633,0.8253,0.0042,0,0,0,0
967840,30245,111.1430,3.6724,1.5000,0.0000,1.0000,1.0000,-0.7359,0.0149,0,0,0,0
967872,30246,118.3531,3.6284,1.5000,0.0000,1.0000,0.9180,0.6994,-0.0220,0,0,0,0
967904,30247,114.2847,3.5943,1.5000,0.0000,0.9925,0.9554,-0.6619,0.0194,0,0,0,0
967936,30248,107.4232,3.5537,1.5000,0.0000,1.0000,1.0000,-1.0000,-0.0082,0,0,0,0
967968,30249,116.7396,3.5125,1.5000,0.0000,1.0000,0.9358,0.9472,0.0014,0,0,0,0
968000,30250,112.4313,3.4807,1.5000,0.0000,0.8908,1.0000,-0.7020,0.0202,0,0,0,0
968032,30251,116.1414,3.4404,1.5000,0.0000,0.9761,0.9060,0.2741,-0.0145,0,0,0,0
968064,30252,112.9470,3.4033,1.5000,0.0000,1.0000,0.9216,-0.5588,0.0159,0,0,0,0
968096,30253,116.8978,3.3679,1.5000,0.0000,0.8408,0.9070,0.2984,-0.0162,0,0,0,0
968128,30254,116.9893,3.3362,1.5000,0.0000,0.8347,1.0000,-0.1855,0.0006,0,0,0,0
968160,30255,114.2938,3.3022,1.5000,0.0000,0.9337,0.8583,-0.4932,0.0133,0,0,0,0
968192,30256,115.2759,3.2642,1.5000,0.0000,0.9628,1.0000,-0.0811,-0.0026,0,0,0,0
968224,30257,115.6491,3.2252,1.5000,0.0000,1.0000,1.0000,-0.1576,0.0002,0,0,0,0
968256,30258,119.9088,3.1881,1.5000,0.0000,0.8519,1.0000,0.3030,-0.0174,0,0,0,0
968288,30259,117.4604,3.1499,1.5000,0.0000,1.0000,-0.5571,-0.1908,0.0127,0,0,0,0
968320,30260,120.5905,3.1055,1.5000,0.0000,1.0000,-0.4182,0.4493,-0.0114,0,0,0,0
968352,30261,121.4918,3.0628,1.5000,0.0000,1.0000,-0.5922,0.2162,-0.0017,0,0,0,0
968384,30262,121.2735,3.0227,1.5000,0.0000,0.9689,-0.7065,0.1077,0.0030,0,0,0,0
968416,30263,121.5305,2.9855,1.5000,0.0000,0.8627,-0.9416,0.2176,0.0005,0,0,0,0
968448,30264,122.0684,2.9539,1.5000,0.0000,0.7237,-0.7358,0.2104,-0.0014,0,0,0,0
968480,30265,120.7001,2.9135,1.5000,0.0000,1.0000,-0.9721,0.0326,0.0082,0,0,0,0
968512,30266,123.5944,2.8669,1.5000,0.0000,1.0000,-0.8921,0.5257,-0.0101,0,0,0,0
968544,30267,125.5011,2.8295,1.5000,0.0000,0.7644,-1.0000,0.4336,-0.0068,0,0,0,0
968576,30268,127.9458,2.7822,1.5000,0.0000,0.9726,-0.8550,0.4590,-0.0080,0,0,0,0
968608,30269,127.4177,2.7470,1.5000,0.0000,0.8298,-0.8176,0.1021,0.0038,0,0,0,0
968640,30270,128.3112,2.7020,1.5000,0.0000,1.0000,-0.7893,0.2616,-0.0014,0,0,0,0
968672,30271,134.0275,2.6446,1.5000,0.0000,0.9757,-0.6320,0.7886,-0.0213,0,0,0,0
968704,30272,133.3805,2.6032,1.5000,0.0000,1.0000,-0.7005,0.0524,0.0051,0,0,0,0
968736,30273,136.2751,2.5538,1.5000,0.0000,0.9154,-0.7458,0.4804,-0.0097,0,0,0,0
968768,30274,128.4361,2.5311,1.5000,0.0000,1.0000,-0.8700,-0.7442,0.0348,0,0,0,0
968800,30275,139.2824,2.4643,1.5000,0.0000,1.0000,0.9075,1.0000,-0.0431,0,0,0,0
968832,30276,130.3338,2.4453,1.5000,0.0000,1.0000,-1.0000,-0.8354,0.0393,0,0,0,0
968864,30277,139.3491,2.3812,1.5000,0.0000,1.0000,0.3558,0.9161,-0.0352,0,0,0,0
968896,30278,132.7232,2.3567,1.5000,0.0000,1.0000,-0.8246,-0.6031,0.0296,0,0,0,0
968928,30279,126.9522,2.3259,1.5000,0.0000,1.0000,-0.8412,-0.4916,0.0266,0,0,0,0
968960,30280,136.4973,2.2706,1.5000,0.0000,0.9050,0.8329,0.8573,-0.0387,0,0,0,0
968992,30281,128.7128,2.2446,1.5000,0.0000,1.0000,-1.0000,-0.6804,0.0350,0,0,0,0
969024,30282,135.8878,2.1851,1.5000,0.0000,1.0000,-0.5464,0.9559,-0.0276,0,0,0,0
969056,30283,129.6086,2.1591,1.5000,0.0000,0.8949,-1.0000,-0.4893,0.0283,0,0,0,0
969088,30284,130.8814,2.1128,1.5000,0.0000,1.0000,-0.8473,0.3606,-0.0029,0,0,0,0
969120,30285,126.8857,2.0761,1.5000,0.0000,1.0000,-1.0000,-0.2098,0.0194,0,0,0,0
969152,30286,136.6709,2.0193,1.5000,0.0000,1.0000,0.8849,0.8342,-0.0396,0,0,0,0
969184,30287,130.1336,1.9889,1.5000,0.0000,1.0000,-1.0000,-0.5056,0.0300,0,0,0,0
969216,30288,138.5153,1.9368,1.5000,0.0000,0.7941,-0.1957,1.0000,-0.0339,0,0,0,0
969248,30289,134.2913,1.9015,1.5000,0.0000,1.0000,-1.0000,-0.2278,0.0203,0,0,0,0
969280,30290,129.9837,1.8652,1.5000,0.0000,1.0000,-1.0000,-0.2242,0.0208,0,0,0,0
969312,30291,135.6980,1.8139,1.5000,0.0000,0.9303,-0.5602,0.8140,-0.0221,0,0,0,0
969344,30292,130.0582,1.7800,1.5000,0.0000,1.0000,-1.0000,-0.3693,0.0264,0,0,0,0
969376,30293,132.3771,1.7320,1.5000,0.0000,1.0000,-0.8899,0.5426,-0.0074,0,0,0,0
969408,30294,130.3821,1.6909,1.5000,0.0000,1.0000,-1.0000,0.0795,0.0110,0,0,0,0
969440,30295,125.4583,1.6552,1.5000,0.0000,0.9613,-1.0000,-0.2499,0.0234,0,0,0,0
969472,30296,118.8441,1.6217,1.5000,0.0000,0.9121,-0.9738,-0.4400,0.9970,0,0,0,0
969504,30297,113.9547,1.6085,1.5000,0.0000,0.3388,-1.0000,-0.1939,-0.0030,0,0,0,0
969536,30298,114.7479,1.5999,1.5000,0.0000,0.2074,-0.2249,0.1828,-0.0030,0,0,0,0
969568,30299,116.1984,1.6079,1.5000,0.0000,-0.2138,-0.2599,0.2774,-0.0030,0,0,0,0
969600,30300,114.4471,1.6032,1.5000,0.0000,0.1189,-0.4306,-0.0393,-0.0030,0,0,0,0
969632,30301,112.9506,1.5968,1.5000,0.0000,0.1611,-0.2501,-0.0799,-0.0030,0,0,0,0
969664,30302,113.3098,1.5887,1.5000,0.0000,0.2016,-0.3824,0.1955,-0.0030,0,0,0,0
969696,30303,111.9028,1.5867,1.5000,0.0000,0.0507,-0.4732,0.0219,-0.0030,0,0,0,0
969728,30304,109.3169,1.5812,1.5000,0.0000,0.1293,-0.3509,-0.1670,-0.0030,0,0,0,0
969760,30305,110.4104,1.5738,1.5000,0.0000,0.1949,-0.1371,0.1874,-0.0030,0,0,0,0
969792,30306,111.8215,1.5671,1.5000,0.0000,0.1711,-0.1920,0.2471,-0.0030,0,0,0,0
969824,30307,113.5234,1.5627,1.5000,0.0000,0.1089,-0.2690,0.3126,-0.0030,0,0,0,0
969856,30308,112.5691,1.5621,1.5000,0.0000,0.0167,-0.3109,0.0128,-0.0030,0,0,0,0
969888,30309,111.9685,1.5519,1.5000,0.0000,0.2540,-0.2189,0.0177,-0.0030,0,0,0,0
969920,30310,111.4620,1.5466,1.5000,0.0000,0.1328,-0.1237,-0.0094,-0.0030,0,0,0,0
969952,30311,111.9107,1.5411,1.5000,0.0000,0.1365,0.0253,0.0433,-0.0030,0,0,0,0
969984,30312,113.6418,1.5411,1.5000,0.0000,0.0004,-0.3100,0.3345,-0.0030,0,0,0,0
970016,30313,113.1933,1.5366,1.5000,0.0000,0.1101,-0.1691,0.0160,-0.0030,0,0,0,0
970048,30314,111.2624,1.5285,1.5000,0.0000,0.2030,-0.2501,-0.1268,-0.0030,0,0,0,0
970080,30315,111.0174,1.5178,1.5000,0.0000,0.2690,-0.1049,0.0154,-0.0030,0,0,0,0
970112,30316,111.0174,1.5178,1.5000,0.0000,0.0337,-0.0363,-0.0364,9.6523,1,1,0,0
970144,30317,29.8231,2.2106,1.5000,0.0000,0.9000,1.0000,0.9689,0.9970,0,0,0,0
970176,30318,41.8703,2.2498,1.5000,0.0000,0.9868,1.0000,1.0000,0.0459,0,0,0,0
970208,30319,52.9823,2.2775,1.5000,0.0000,1.0000,0.8505,1.0000,0.0431,0,0,0,0
970240,30320,63.1783,2.2892,1.5000,0.0000,1.0000,1.0000,0.9117,0.0411,0,0,0,0
970272,30321,73.6703,2.2966,1.5000,0.0000,0.9173,1.0000,0.9640,0.0429,0,0,0,0
970304,30322,83.7426,2.2911,1.5000,0.0000,0.9533,1.0000,0.9405,0.0427,0,0,0,0
970336,30323,92.5948,2.2716,1.5000,0.0000,1.0000,0.8971,0.8366,0.0390,0,0,0,0
970368,30324,103.1099,2.2454,1.5000,0.0000,1.0000,1.0000,1.0000,0.0472,0,0,0,0
970400,30325,112.7956,2.2082,1.5000,0.0000,1.0000,0.9471,0.9001,0.0378,0,0,0,0
970432,30326,123.0318,2.1613,1.5000,0.0000,1.0000,0.7352,1.0000,-0.0428,0,0,0,0
970464,30327,134.2920,2.1044,1.5000,0.0000,0.9738,1.0000,1.0000,-0.0462,0,0,0,0
970496,30328,125.7942,2.0840,1.5000,0.0000,0.8253,-0.9217,-0.7598,0.0375,0,0,0,0
970528,30329,131.6670,2.0374,1.5000,0.0000,0.9947,0.8397,0.3995,-0.0234,0,0,0,0
970560,30330,121.3503,2.0101,1.5000,0.0000,1.0000,-0.8509,-0.9953,0.0465,0,0,0,0
970592,30331,130.1777,1.9597,1.5000,0.0000,1.0000,0.8453,0.7472,-0.0361,0,0,0,0
970624,30332,121.7138,1.9296,1.5000,0.0000,1.0000,-0.6672,-0.8249,0.0386,0,0,0,0
970656,30333,131.1749,1.8789,1.5000,0.0000,1.0000,1.0000,0.7558,-0.0389,0,0,0,0
970688,30334,120.6949,1.8506,1.5000,0.0000,0.9865,-0.8491,-0.9952,0.0473,0,0,0,0
970720,30335,131.7846,1.8049,1.5000,0.0000,0.8121,0.8280,1.0000,-0.0468,0,0,0,0
970752,30336,120.7393,1.7757,1.5000,0.0000,1.0000,-1.0000,-1.0000,0.0500,0,0,0,0
970784,30337,131.4578,1.7245,1.5000,0.0000,1.0000,1.0000,0.8749,-0.0444,0,0,0,0
970816,30338,121.1797,1.6951,1.5000,0.0000,0.9674,-0.9627,-0.9064,0.9970,0,0,0,0
970848,30339,127.1066,1.6508,1.5000,0.0000,0.9043,-0.6872,0.9397,-2.0239,0,0,0,0
970880,30340,121.0312,1.6186,1.5000,0.0000,0.8874,-0.9076,-0.4037,0.9970,0,0,0,0
970912,30341,119.6646,1.5782,1.5000,0.0000,1.0000,-0.6701,0.0798,-0.0030,0,0,0,0
970944,30342,118.9318,1.5689,1.5000,0.0000,0.2148,-0.5819,0.1433,-0.0030,0,0,0,0
970976,30343,119.9363,1.6045,1.5000,0.0000,-0.9300,-0.4780,0.3276,-0.0030,0,0,0,0
971008,30344,113.9893,1.5676,1.5000,0.0000,1.0000,0.1357,-0.7871,-0.0030,0,0,0,0
971040,30345,116.5543,1.5499,1.5000,0.0000,0.4301,0.3114,0.1752,-0.0030,0,0,0,0
971072,30346,120.7748,1.5349,1.5000,0.0000,0.3160,0.0597,0.4728,-0.0030,0,0,0,0
971104,30347,120.1813,1.5733,1.5000,0.0000,-1.0000,-0.9205,0.3270,-0.0030,0,0,0,0
971136,30348,117.3971,1.5477,1.5000,0.0000,0.6690,-0.2363,-0.2510,-0.0030,0,0,0,0
971168,30349,118.0421,1.5658,1.5000,0.0000,-0.4836,-0.7287,0.3805,-0.0030,0,0,0,0
971200,30350,118.4696,1.5720,1.5000,0.0000,-0.1747,-0.3291,0.1870,-0.0030,0,0,0,0
971232,30351,118.0030,1.6042,1.5000,0.0000,-0.8268,-0.6544,0.2195,-0.0030,0,0,0,0
971264,30352,116.4804,1.5716,1.5000,0.0000,0.8518,0.3353,-0.3324,-0.0030,0,0,0,0
971296,30353,117.3808,1.5622,1.5000,0.0000,0.2172,-0.2339,0.1994,-0.0030,0,0,0,0
971328,30354,117.6372,1.5481,1.5000,0.0000,0.3453,-0.1346,0.0800,-0.0030,0,0,0,0
971360,30355,116.1086,1.5709,1.5000,0.0000,-0.5772,-0.7134,0.1166,-0.0030,0,0,0,0
971392,30356,117.4453,1.5541,1.5000,0.0000,0.4118,0.1409,0.0963,-0.0030,0,0,0,0
971424,30357,117.3768,1.5892,1.5000,0.0000,-0.8975,-0.5254,0.2166,-0.0030,0,0,0,0
971456,30358,116.6237,1.5552,1.5000,0.0000,0.8683,0.1560,-0.1677,-0.0030,0,0,0,0
971488,30359,117.8048,1.5457,1.5000,0.0000,0.2223,-0.0608,0.1625,-0.0030,0,0,0,0
971520,30360,116.9182,1.5640,1.5000,0.0000,-0.4582,-0.2113,-0.0116,-0.0030,0,0,0,0
971552,30361,116.3737,1.5407,1.5000,0.0000,0.5954,0.1200,-0.1234,-0.0030,0,0,0,0
971584,30362,116.8274,1.5293,1.5000,0.0000,0.2896,0.2954,-0.0728,-0.0030,0,0,0,0
971616,30363,118.0934,1.5270,1.5000,0.0000,0.0472,0.0751,0.1187,-0.0030,0,0,0,0
971648,30364,118.8979,1.5543,1.5000,0.0000,-0.7169,-0.5307,0.3259,-0.0030,0,0,0,0
971680,30365,117.1059,1.5251,1.5000,0.0000,0.7593,0.0873,-0.2660,-0.0030,0,0,0,0
971712,30366,118.8198,1.5356,1.5000,0.0000,-0.2937,-0.3118,0.3376,-0.0030,0,0,0,0
971744,30367,119.2321,1.5116,1.5000,0.0000,0.6190,0.4145,-0.1384,-0.0030,0,0,0,0
971776,30368,119.2278,1.4926,1.5000,0.0000,0.4859,0.1885,-0.0919,-0.0030,0,0,0,0
971808,30369,118.6647,1.4699,1.5000,0.0000,0.5880,0.1647,-0.1519,-0.0030,0,0,0,0
971840,30370,119.4806,1.4788,1.5000,0.0000,-0.2502,-0.3262,0.2424,-0.0030,0,0,0,0
971872,30371,118.6942,1.4528,1.5000,0.0000,0.6775,0.2157,-0.2043,-0.0030,0,0,0,0
971904,30372,119.5945,1.4842,1.5000,0.0000,-0.8207,-0.4617,0.3221,-0.0030,0,0,0,0
971936,30373,120.9632,1.4579,1.5000,0.0000,0.6347,-0.0095,0.1510,-0.0030,0,0,0,0
971968,30374,120.4629,1.4300,1.5000,0.0000,0.7106,0.0163,-0.0878,-0.0030,0,0,0,0
972000,30375,121.5970,1.4520,1.5000,0.0000,-0.6161,-0.8363,0.5167,-0.0030,0,0,0,0
972032,30376,114.8234,1.4274,1.5000,0.0000,0.6984,-0.0844,-0.7905,-0.0030,0,0,0,0
972064,30377,115.0689,1.4612,1.5000,0.0000,-0.8546,-0.8701,0.4161,-0.0030,0,0,0,0
972096,30378,112.5561,1.4293,1.5000,0.0000,0.8188,0.4369,-0.5025,-0.0030,0,0,0,0
972128,30379,114.2603,1.4388,1.5000,0.0000,-0.2410,-0.2022,0.2931,-0.0030,0,0,0,0
972160,30380,114.5624,1.4402,1.5000,0.0000,-0.0324,0.2250,-0.0632,-0.0030,0,0,0,0
972192,30381,115.6457,1.4435,1.5000,0.0000,-0.0920,-0.1742,0.2067,-0.0030,0,0,0,0
972224,30382,116.7147,1.4397,1.5000,0.0000,0.0901,0.1834,0.0452,-0.0030,0,0,0,0
972256,30383,115.9012,1.4375,1.5000,0.0000,0.0570,-0.1920,-0.0128,-0.0030,0,0,0,0
972288,30384,116.5210,1.4435,1.5000,0.0000,-0.1612,-0.1678,0.1498,-0.0030,0,0,0,0
972320,30385,117.3290,1.4340,1.5000,0.0000,0.2290,-0.0509,0.1153,-0.0030,0,0,0,0
972352,30386,115.4670,1.4311,1.5000,0.0000,0.0831,-0.1438,-0.1594,-0.0030,0,0,0,0
972384,30387,116.9468,1.4253,1.5000,0.0000,0.1318,-0.0711,0.2065,-0.0030,0,0,0,0
972416,30388,117.5814,1.4234,1.5000,0.0000,0.0470,0.1655,0.0009,-0.0030,0,0,0,0
972448,30389,115.6573,1.4165,1.5000,0.0000,0.1953,0.1106,-0.2824,-0.0030,0,0,0,0
972480,30390,116.2912,1.4206,1.5000,0.0000,-0.1057,0.0732,0.0440,-0.0030,0,0,0,0
972512,30391,115.7654,1.4125,1.5000,0.0000,0.2070,-0.0313,-0.0515,-0.0030,0,0,0,0
972544,30392,115.5732,1.4085,1.5000,0.0000,0.1022,0.0228,-0.0345,-0.0030,0,0,0,0
972576,30393,114.1500,1.4365,1.5000,0.0000,-0.7013,-0.4328,0.0304,-0.0030,0,0,0,0
