update,step,fps,sample_fps,collect_s,learn_s,done,success,fail,timeout,success_rate,fail_rate,timeout_rate,pi_loss,v_loss,teacher_loss,entropy,kl,std_mean,std_min,std_max,teacher_coef
206,6750208,51.756670442340756,26499.415266478467,1.2365555870001117,0.5271761369986052,498,2,0,496,0.004016064257028112,0.0,0.9959839357429718,0.0031084984031622296,0.12800807649182389,0.0,-3.9486771687865256,0.02362095093849348,0.06534309685230255,0.05650175362825394,0.07749507576227188,0.0
207,6782976,51.12636527285236,26176.69901970041,1.2518003120003414,0.49913213299987547,1,0,0,1,0.0,0.0,1.0,0.005466896378493402,0.018198302006931046,0.0,-3.9466839343309403,0.008715712016783072,0.06558555364608765,0.05622968450188637,0.07780468463897705,0.0
208,6815744,55.153575328721665,28238.630568305492,1.1603962139997748,0.47514319800029625,1,1,0,0,1.0,0.0,0.0,0.003516070716432296,0.14042517424095421,0.0,-3.9613048672676086,0.013987721491139382,0.06508121639490128,0.05565842241048813,0.07795536518096924,0.0
209,6848512,57.31679293445892,29346.197982442965,1.1166012039993802,0.49790077499892504,6,3,0,3,0.5,0.0,0.5,0.0021582089342700784,0.13969729582404397,0.0,-3.959430845081806,0.02696787962850067,0.06546347588300705,0.05593341961503029,0.07859797775745392,0.0
210,6881280,58.81131925214232,30111.395457096867,1.0882258860001457,0.5589716250015044,8,2,0,6,0.25,0.0,0.75,0.0018169534931075759,0.09163899320974452,0.0,-3.9348926097154617,0.03447548210497189,0.0659540519118309,0.05662401393055916,0.07854174077510834,0.0
211,6914048,59.69444001786027,30563.55328914446,1.0721266500004276,0.5327707970009214,3,0,0,3,0.0,0.0,1.0,-0.02100238998682471,0.0006044168102562253,0.0,-4.054425038397312,0.017172705004486487,0.06193238124251366,0.05305015668272972,0.07323489338159561,0.0
212,6946816,57.04847466923437,29208.819030648,1.1218529569996463,0.5793717369997466,494,3,0,491,0.006072874493927126,0.0,0.9939271255060729,0.002465935154032195,0.14964172847103327,0.0,-4.098519788682461,0.0185305485054414,0.06267906725406647,0.053344521671533585,0.0752001628279686,0.0
213,6979584,53.430773565673725,27356.556065624947,1.197811593001461,0.5379069529990375,1,0,0,1,0.0,0.0,1.0,0.0032779479086457288,0.2849759838311002,0.0,-4.093194350600243,0.007526952376792906,0.06231740117073059,0.05282020568847656,0.07476583123207092,0.0
214,7012352,58.74158252860637,30075.690254646463,1.0895178039991151,0.5389518789997965,1,0,0,1,0.0,0.0,1.0,-0.0009043226003996096,0.0042421177160576915,0.0,-4.173135322332382,0.013955010082281661,0.05990397185087204,0.05097334831953049,0.07152824103832245,0.0
215,7045120,58.64934565274365,30028.464974204748,1.0912312710006518,0.5333247839989781,7,1,0,6,0.14285714285714285,0.0,0.8571428571428571,3.620046918513253e-05,0.029936140138215706,0.0,-4.2888149812817575,0.01888132233070792,0.05742889270186424,0.0490415133535862,0.06795784085988998,0.0
216,7077888,57.566539523700634,29474.068236134724,1.111756943000728,0.5589814169998135,17,8,0,9,0.47058823529411764,0.0,0.5294117647058824,0.001545383466873318,0.3613833849376533,0.0,-4.281288693845272,0.023812886224186515,0.05964714288711548,0.05157313495874405,0.07017519325017929,0.0
217,7110656,55.12708303034283,28225.06651153553,1.1609538630000316,0.49898791699888534,11,8,0,3,0.7272727272727273,0.0,0.2727272727272727,0.0029209849861217664,0.2946166055480717,0.0,-4.175529912114143,0.043161309459537736,0.061670273542404175,0.05306355282664299,0.0724281370639801,0.0
218,7143424,57.793615628565746,29590.331201825662,1.1073887539987481,0.48141622500043013,476,3,0,473,0.0063025210084033615,0.0,0.9936974789915967,0.0034951897971041033,0.17031904266332276,0.0,-4.1163691759109495,0.018449327205962616,0.062009282410144806,0.05292969197034836,0.07330425828695297,0.0
219,7176192,56.246191902104265,28798.050253877384,1.1378548100001353,0.4813442380000197,2,1,0,1,0.5,0.0,0.5,0.002109963617112953,0.2667343079810962,0.0,-4.109752242267132,0.011129495973727898,0.06207628548145294,0.0532270185649395,0.07316114008426666,0.0
220,7208960,56.341225087150846,28846.707244621233,1.1359355410004355,0.49099598999964655,7,6,0,1,0.8571428571428571,0.0,0.14285714285714285,0.002207239071140066,0.25544204828038347,0.0,-4.071696417033673,0.020068312325747684,0.06340502947568893,0.05438893288373947,0.07393155992031097,0.0
221,7241728,59.11028781520364,30264.467361384264,1.0827218470003572,0.5667573130012897,0,0,0,0,0.0,0.0,0.0,0.004415185180550907,0.04612080762453843,0.0,-4.027549241483212,0.008261789060634328,0.06389698386192322,0.05460574850440025,0.0747348964214325,0.0
222,7274496,57.469929853728395,29424.60408510894,1.1136258589995123,0.4740470720007579,2,2,0,0,1.0,0.0,0.0,0.003629864484537393,0.20462668662075884,0.0,-4.03591386526823,0.01675871275656391,0.06323090195655823,0.05323083698749542,0.07462295889854431,0.0
223,7307264,59.10005602081157,30259.228682655525,1.082909295000718,0.5170812269989256,4,4,0,0,1.0,0.0,0.0,0.0023081014907802453,0.18222410857706564,0.0,-4.023614831268787,0.027182618007282146,0.06474744528532028,0.053773943334817886,0.07774429768323898,0.0
224,7340032,58.495270940687696,29949.5787216321,1.0941055399998731,0.47733123999933014,3,3,0,0,1.0,0.0,0.0,0.0020026321551995354,0.13017043041745638,0.0,-3.9747409194707872,0.041891891950945136,0.06530410051345825,0.05489012971520424,0.07758797705173492,0.0
225,7372800,59.270236710762,30346.361195910144,1.079799973000263,0.5170617409985425,4,4,0,0,1.0,0.0,0.0,0.0014348600467201321,0.16913010689113434,0.0,-3.9367390409111978,0.028916131027654047,0.06613430380821228,0.05551976338028908,0.07924085110425949,0.0
226,7405568,59.1363822346458,30277.82770413865,1.082244086999708,0.49864580999928876,499,0,0,499,0.0,0.0,1.0,0.004884480020700721,0.019114871860801942,0.0,-3.9479746341705324,0.014360962947102962,0.06505858153104782,0.05449476093053818,0.07779023796319962,0.0
227,7438336,59.39939458594826,30412.490028005508,1.0774520590002794,0.5126539709999633,0,0,0,0,0.0,0.0,0.0,0.005182107626023935,0.024992330095847136,0.0,-3.9692300841212274,0.007070801530062454,0.06525374948978424,0.05472778156399727,0.0779087096452713,0.0
228,7471104,57.612816305143184,29497.76194823331,1.1108639379999659,0.49308512099923973,3,1,0,2,0.3333333333333333,0.0,0.6666666666666666,0.0021349538343201856,0.08812114113243297,0.0,-3.9830761954188345,0.011846638077622628,0.06446000933647156,0.05418400838971138,0.07660068571567535,0.0
229,7503872,53.34524314784357,27312.764491695907,1.199732089000463,0.4834740510013944,6,3,0,3,0.5,0.0,0.5,0.00225193564692745,0.11602121429605176,0.0,-3.9676762580871583,0.03194130882002355,0.06569615006446838,0.055238042026758194,0.07757118344306946,0.0
230,7536640,54.69079743716843,28001.688287830235,1.1702151549998234,0.4794931930009625,6,2,0,4,0.3333333333333333,0.0,0.6666666666666666,0.002011947424762184,0.0708518097922024,0.0,-3.950295867025852,0.03173883288691286,0.06526124477386475,0.05435701459646225,0.07678496092557907,0.0
231,7569408,55.86734602461133,28604.081164601,1.1455707950008218,0.4885876099997404,4,1,0,3,0.25,0.0,0.75,0.0004483936085307505,0.045275833473988315,0.0,-4.003019969165325,0.030645327946695035,0.06355103105306625,0.052722398191690445,0.07455644011497498,0.0
232,7602176,55.773000395603916,28555.776202549205,1.1475086430000374,0.48897401399881346,493,4,0,489,0.008113590263691683,0.0,0.9918864097363083,0.0030874785894411615,0.20688605583854952,0.0,-4.018216554820538,0.030032249223950203,0.06453227251768112,0.053696729242801666,0.07590743899345398,0.0
233,7634944,57.64782865093705,29515.68826927977,1.1101892560000124,0.5152815769997687,1,0,0,1,0.0,0.0,1.0,0.004482784940046258,0.1622306656674482,0.0,-3.9935795992612837,0.008680458963135606,0.0645051822066307,0.054102424532175064,0.0758996531367302,0.0
234,7667712,57.238248056226894,29305.98300478817,1.1181334539996897,0.5501630979997572,6,3,0,3,0.5,0.0,0.5,0.0021272036115988157,0.11975136030087015,0.0,-3.988304094970226,0.01972224905366602,0.06476673483848572,0.05433689057826996,0.0758613869547844,0.0
235,7700480,58.173376643188185,29784.76884131235,1.1001596209989657,0.5743563989999529,11,4,0,7,0.36363636363636365,0.0,0.6363636363636364,0.002659592794952914,0.17111772811331322,0.0,-3.9574910670518877,0.031333751840793414,0.06576859951019287,0.05570342391729355,0.07701153308153152,0.0
236,7733248,58.766406412254454,30088.40008307428,1.0890575739995256,0.5775876919997245,5,1,0,4,0.2,0.0,0.8,0.0021013638979638927,0.047019215564614567,0.0,-3.9674551874399184,0.041341485597149584,0.06437152624130249,0.05446288362145424,0.0749204158782959,0.0
237,7766016,57.66567365388841,29524.824910790867,1.109845700999358,0.579593966000175,9,5,0,4,0.5555555555555556,0.0,0.4444444444444444,0.002899025446095038,0.21526264699059539,0.0,-3.962697373330593,0.04565507543120475,0.06576469540596008,0.05647857114672661,0.07659374922513962,0.0
238,7798784,54.87337179793643,28095.16636054345,1.166321622000396,0.5721094569998968,480,1,0,480,0.0020833333333333333,0.0,1.0,0.004425880824055639,0.11320059723220766,0.0,-3.935256178677082,0.015330818133588765,0.06563548743724823,0.05574743077158928,0.07697481662034988,0.0
239,7831552,57.6111143130646,29496.890528289074,1.1108967560012388,0.5001479570000811,2,0,0,2,0.0,0.0,1.0,0.0023909727242426015,0.18325956042390318,0.0,-3.957610246539116,0.009351194606642821,0.06478933990001678,0.05608968436717987,0.07562330365180969,0.0
240,7864320,59.88627140433805,30661.770959021083,1.0686923479988764,0.4505726209990826,6,1,0,5,0.16666666666666666,0.0,0.8333333333333334,0.0015185100801318185,0.029702466861635912,0.0,-4.009906034171581,0.016041123122704448,0.06378112733364105,0.05610001087188721,0.0739324763417244,0.0
241,7897088,53.83772896626993,27564.917230730203,1.188757424000869,0.4871457980007108,0,0,0,0,0.0,0.0,0.0,0.004558446021837881,0.07036940106190741,0.0,-4.021139328181744,0.009759098521317355,0.06377579271793365,0.05567992106080055,0.07399068772792816,0.0
242,7929856,49.27068234934524,25226.589362864765,1.2989468979994854,0.5693321950002428,1,1,0,0,1.0,0.0,0.0,0.0027917443359910974,0.19182317577069624,0.0,-4.026366600394249,0.010396475198649568,0.06367984414100647,0.05545281246304512,0.07405203580856323,0.0
243,7962624,49.63615434694702,25413.711025636876,1.2893827259995305,0.6303596350007865,4,4,0,0,1.0,0.0,0.0,0.0028870304362499156,0.15136519447005412,0.0,-4.004919181764126,0.037396339042243196,0.0644400417804718,0.056621700525283813,0.07497886568307877,0.0
244,7995392,48.34831138836784,24754.335430844334,1.3237277200005337,0.5583487259991671,1,1,0,0,1.0,0.0,0.0,-0.0005388420133385808,0.007725999659623994,0.0,-4.122785595059395,0.013788337322694133,0.06019585579633713,0.05278957635164261,0.06962881237268448,0.0
245,8028160,55.56273033430007,28448.117931161636,1.151851242999328,0.5703562110011262,6,6,0,0,1.0,0.0,0.0,0.002129114434501389,0.255835945718718,0.0,-4.162646371126175,0.03677419376326725,0.06148124858736992,0.05327637866139412,0.07134135812520981,0.0
246,8060928,50.31352986194648,25760.527289316597,1.2720236519999162,0.5708662579982047,500,2,0,498,0.004,0.0,0.996,0.0038592056087509265,0.10143506916647312,0.0,-4.125213927030563,0.025236859179494787,0.06178012490272522,0.05340569466352463,0.07171788066625595,0.0
247,8093696,56.32354607638659,28837.655591109935,1.136292092000076,0.5914797980003641,0,0,0,0,0.0,0.0,0.0,0.0041702042464748955,0.020864086848450824,0.0,-4.106377775967121,0.007179573735993472,0.06232701241970062,0.05352390930056572,0.07270190119743347,0.0
248,8126464,54.15766324433968,27728.723581101916,1.181734885998594,0.4824138049989415,3,1,0,2,0.3333333333333333,0.0,0.6666666666666666,0.004374688145617256,0.08902445530111436,0.0,-4.116749165952205,0.017399713447957765,0.06146685406565666,0.05293353274464607,0.07192973792552948,0.0
249,8159232,58.215555895901694,29806.364618701667,1.0993625159990188,0.4669941550000658,10,6,0,4,0.6,0.0,0.4,0.0034956759853230325,0.26439530656207355,0.0,-4.093354633450508,0.0374527295378357,0.06334895640611649,0.053684528917074203,0.07488373667001724,0.0
250,8192000,57.39905438841482,29388.315846868387,1.115000947000226,0.48148083699925337,6,6,0,0,1.0,0.0,0.0,0.0022483973523776514,0.2545323191323405,0.0,-3.998295894265175,0.03615166421259346,0.0655679702758789,0.05459202826023102,0.07843311131000519,0.0
