phase,step,update,t,env_id,px_x,dist,end_d,end_x,a_x,a_y,a_w,reward,done,success,fail,timeout,robot_x,robot_y,head_yaw,target_x,target_y
offline_val,3645440,890,4,9,122.3593,2.3935,1.5000,0.0000,0.8513,-0.1067,-0.1349,0.0065,0,0,0,0,0.1919,-0.0244,-0.0399,2.5762,-0.3054
offline_val,3645440,890,4,10,34.9984,4.3786,1.5000,0.0000,1.0000,0.0617,0.2777,0.0075,0,0,0,0,0.1996,0.0140,0.0766,4.3722,2.8676
offline_val,3645440,890,4,11,192.4879,1.7759,1.5000,0.0000,0.1718,-0.0508,-0.0559,-0.0005,0,0,0,0,0.0221,-0.0065,-0.0083,1.7891,-1.0921
offline_val,3645440,890,4,12,134.1328,5.3469,1.5000,0.0000,1.0000,-0.1208,-0.0658,0.0039,0,0,0,0,0.1999,-0.0220,-0.0114,5.5364,-0.9696
offline_val,3645440,890,4,13,106.7382,6.2206,1.5000,0.0000,1.0000,-0.0508,0.0918,0.0049,0,0,0,0,0.2001,-0.0077,0.0265,6.4120,0.4022
offline_val,3645440,890,4,14,193.0708,2.3241,1.5000,0.0000,0.7802,-0.0938,-0.1196,0.0018,0,0,0,0,0.1322,-0.0196,-0.0355,2.4047,-1.5128
offline_val,3645440,890,4,15,22.7572,4.2202,1.5000,0.0000,1.0000,0.0340,0.2137,0.0052,0,0,0,0,0.1856,0.0106,0.0605,4.2275,3.0823
offline_val,3645440,890,4,16,64.0365,4.8636,1.5000,0.0000,1.0000,0.0522,0.3012,0.0090,0,0,0,0,0.1994,0.0179,0.0939,4.8776,2.2140
offline_val,3645440,890,4,17,112.7879,2.6093,1.5000,0.0000,0.9153,-0.0621,-0.0223,0.0029,0,0,0,0,0.1937,-0.0170,-0.0160,2.8024,-0.0741
offline_val,3645440,890,4,18,24.8197,5.5075,1.5000,0.0000,1.0000,0.0617,0.2827,0.0065,0,0,0,0,0.1783,0.0158,0.0766,5.3946,4.0237
offline_val,3645440,890,4,19,150.4652,4.0790,1.5000,0.0000,1.0000,-0.1155,-0.0868,0.0037,0,0,0,0,0.1998,-0.0238,-0.0236,4.2500,-1.2951
