phase,step,update,t,env_id,px_x,dist,a_x,a_y,a_w,reward,done,success,fail,timeout,robot_x,robot_y,head_yaw,target_x,target_y
offline_val,2576384,629,1,9,-1.0000,0.0000,0.1451,0.4573,0.7945,-0.0115,0,0,0,0,0.0182,0.0373,0.0963,3.2856,-3.0953
offline_val,2576384,629,1,10,93.1029,3.2321,1.0000,-0.1379,0.0159,-0.2922,0,0,0,0,0.0800,-0.0125,-0.0003,3.3122,0.4440
offline_val,2576384,629,1,11,206.5725,1.7652,0.2500,-0.7483,-0.7253,11.1113,0,0,0,0,0.0236,-0.0479,-0.0702,1.6968,-1.4193
offline_val,2576384,629,1,12,135.4045,2.4133,0.4889,-0.2592,-0.1124,1.3523,0,0,0,0,0.0453,-0.0197,-0.0114,2.4536,-0.4704
offline_val,2576384,629,1,13,86.1751,5.4111,1.0000,0.1669,0.4552,3.9261,0,0,0,0,0.0798,0.0139,0.0566,5.4230,1.3653
offline_val,2576384,629,1,14,28.9794,2.0769,0.8285,0.3463,0.6764,7.4818,0,0,0,0,0.0610,0.0299,0.0796,2.0287,1.4827
offline_val,2576384,629,1,15,184.7116,3.4194,0.8703,-0.4368,-0.2584,2.7423,0,0,0,0,0.0719,-0.0311,-0.0273,3.4392,-1.9866
offline_val,2576384,629,1,16,74.0246,2.1194,0.7454,-0.1936,-0.0261,-1.2196,0,0,0,0,0.0551,-0.0165,-0.0092,2.1800,0.5670
offline_val,2576384,629,1,17,136.7618,2.6435,0.6545,-0.1746,0.0650,-0.4332,0,0,0,0,0.0517,-0.0222,-0.0104,2.6900,-0.5402
offline_val,2576384,629,1,18,204.9831,4.6431,1.0000,-0.5071,-0.4213,5.0232,0,0,0,0,0.0798,-0.0317,-0.0341,4.6099,-3.4227
offline_val,2576384,629,1,19,112.1834,4.9193,1.0000,0.0224,0.2479,1.7510,0,0,0,0,0.0800,0.0022,0.0319,4.9970,0.1525
offline_val,2576384,629,1,20,51.1082,3.5760,1.0000,0.3490,0.8171,8.1679,0,0,0,0,0.0793,0.0314,0.0998,3.4750,2.0108
offline_val,2576384,629,1,21,-1.0000,0.0000,0.1617,0.4618,0.7988,-0.0120,0,0,0,0,0.0189,0.0375,0.0965,1.8255,-1.8094
offline_val,2576384,629,1,22,120.8843,5.0565,1.0000,-0.0132,0.2030,-1.7174,0,0,0,0,0.0800,-0.0027,0.0216,5.1426,-0.2299
offline_val,2576384,629,1,23,44.0639,5.6750,1.0000,0.4484,0.8674,9.1684,0,0,0,0,0.0791,0.0356,0.1026,5.4284,3.4901
offline_val,2576384,629,1,24,43.3251,2.8766,1.0000,0.2985,0.7263,7.3377,0,0,0,0,0.0794,0.0299,0.0943,2.8039,1.7741
offline_val,2576384,629,1,25,61.6594,4.3934,1.0000,0.4095,0.8526,8.2422,0,0,0,0,0.0791,0.0341,0.1035,4.2778,2.1362
offline_val,2576384,629,1,26,92.9871,2.2815,0.6021,-0.3699,-0.1433,-2.2492,0,0,0,0,0.0538,-0.0291,-0.0208,2.3415,0.2483
offline_val,2576384,629,1,27,30.6245,1.8148,0.2323,0.2258,0.5506,6.6505,0,0,0,0,0.0227,0.0274,0.0788,1.7447,1.2731
offline_val,2576384,629,1,28,168.9467,2.7810,0.5117,-0.6147,-0.5528,6.2585,0,0,0,0,0.0490,-0.0412,-0.0554,2.7600,-1.3797
offline_val,2576384,629,1,29,189.5014,3.5020,0.8186,-0.6074,-0.5622,6.5312,0,0,0,0,0.0723,-0.0416,-0.0553,3.4564,-2.2656
offline_val,2576384,629,1,30,65.8293,5.0744,1.0000,0.3618,0.7451,7.0193,0,0,0,0,0.0793,0.0303,0.0917,4.9717,2.2428
offline_val,2576384,629,1,31,190.7481,3.0650,0.7553,-0.6705,-0.6319,7.5900,0,0,0,0,0.0596,-0.0437,-0.0607,3.0092,-2.0346
offline_val,2576384,629,1,32,14.5406,1.7693,0.1802,0.4588,0.7909,11.4688,0,0,0,0,0.0198,0.0369,0.0941,1.6599,1.4892
offline_val,2576384,629,1,33,21.9059,5.5905,1.0000,0.3586,0.8307,9.9582,0,0,0,0,0.0549,0.0346,0.0978,5.2503,4.3358
offline_val,2576384,629,1,34,73.0580,5.8053,1.0000,0.2983,0.6384,5.8045,0,0,0,0,0.0796,0.0228,0.0753,5.7410,2.1482
offline_val,2576384,629,1,35,3.4152,1.8441,0.1749,0.4569,0.7896,0.9900,0,0,0,0,0.0195,0.0368,0.0942,1.7143,1.7039
offline_val,2576384,629,1,36,68.7278,4.7859,1.0000,0.3362,0.7323,6.8039,0,0,0,0,0.0794,0.0299,0.0897,4.7069,2.0041
offline_val,2576384,629,1,37,46.5458,4.9429,1.0000,0.4650,0.9023,9.4426,0,0,0,0,0.0791,0.0362,0.1051,4.7403,2.9655
offline_val,2576384,629,1,38,127.3357,2.3977,0.5910,-0.5348,-0.4202,4.5855,0,0,0,0,0.0436,-0.0388,-0.0483,2.4252,-0.4297
offline_val,2576384,629,1,39,80.9639,3.8406,1.0000,0.2575,0.6264,5.5601,0,0,0,0,0.0796,0.0211,0.0724,3.8456,1.1896
offline_val,2576384,629,1,40,157.6608,4.3304,1.0000,-0.0740,0.1460,-1.6344,0,0,0,0,0.0800,-0.0070,0.0154,4.4327,-1.4215
offline_val,2576384,629,1,41,172.8389,2.3385,0.4411,-0.6804,-0.6591,7.8262,0,0,0,0,0.0401,-0.0444,-0.0642,2.3053,-1.2582
offline_val,2576384,629,1,42,209.0095,3.9036,0.4427,-0.5653,-0.5245,7.1105,0,0,0,0,0.0381,-0.0365,-0.0491,3.7979,-3.0616
