phase,step,update,t,env_id,px_x,dist,end_d,end_x,a_x,a_y,a_w,reward,done,success,fail,timeout,robot_x,robot_y,head_yaw,target_x,target_y
offline_val,1310720,160,0,119,-1.0000,0.0000,1.5000,0.0000,1.0000,0.0270,0.3491,-0.0465,0,0,0,0,0.0400,0.0011,0.0219,4.4722,-4.4546
offline_val,1310720,160,0,120,146.4912,2.5598,1.5000,0.0000,0.8631,-0.1240,-0.1839,0.9970,0,0,0,0,0.0345,-0.0050,-0.0116,2.5865,-0.6960
offline_val,1310720,160,0,121,113.6770,6.0062,1.5000,0.0000,1.0000,-0.0164,0.1646,0.9970,0,0,0,0,0.0400,-0.0007,0.0103,6.0467,-0.0140
offline_val,1310720,160,0,122,140.7507,3.2355,1.5000,0.0000,1.0000,-0.1155,-0.1952,0.9970,0,0,0,0,0.0400,-0.0046,-0.0123,3.2668,-0.7412
offline_val,1310720,160,0,123,63.6058,5.1444,1.5000,0.0000,1.0000,0.0192,0.2529,0.9970,0,0,0,0,0.0400,0.0008,0.0159,5.1541,1.9475
offline_val,1310720,160,0,124,217.8438,2.2052,1.5000,0.0000,0.8508,-0.1212,-0.2678,0.9970,0,0,0,0,0.0340,-0.0048,-0.0168,2.2095,-1.7904
offline_val,1310720,160,0,125,51.6092,5.5849,1.5000,0.0000,1.0000,0.0200,0.2719,0.9970,0,0,0,0,0.0400,0.0008,0.0171,5.5809,2.6227
offline_val,1310720,160,0,126,95.3786,2.9495,1.5000,0.0000,1.0000,0.1096,0.3687,0.9970,0,0,0,0,0.0400,0.0044,0.0232,2.9802,0.4399
offline_val,1310720,160,0,127,60.4337,4.2056,1.5000,0.0000,1.0000,0.0941,0.3521,0.9970,0,0,0,0,0.0400,0.0038,0.0221,4.2086,1.7212
offline_val,1310720,160,1,0,118.6851,4.9369,1.5000,0.0000,1.0000,-0.0617,0.0548,0.0001,0,0,0,0,0.0800,-0.0048,0.0069,5.0185,-0.2182
offline_val,1310720,160,1,1,-1.0000,0.0000,1.5000,0.0000,0.2811,0.1013,0.3668,-0.0008,0,0,0,0,0.0227,0.0084,0.0456,3.3395,3.1582
offline_val,1310720,160,1,2,95.3157,2.4671,1.5000,0.0000,1.0000,0.0552,0.2270,0.0093,0,0,0,0,0.0800,0.0053,0.0290,2.5371,0.3850
offline_val,1310720,160,1,3,115.4010,6.2828,1.5000,0.0000,1.0000,-0.0303,0.1395,-0.0030,0,0,0,0,0.0800,-0.0020,0.0178,6.3647,-0.0502
offline_val,1310720,160,1,4,99.3807,6.3103,1.5000,0.0000,1.0000,0.0109,0.2393,0.0095,0,0,0,0,0.0800,0.0014,0.0297,6.3698,0.7851
offline_val,1310720,160,1,5,42.4527,6.0585,1.5000,0.0000,1.0000,0.0068,0.2171,0.0049,0,0,0,0,0.0800,0.0010,0.0267,6.0519,3.3186
offline_val,1310720,160,1,6,158.3291,6.1051,1.5000,0.0000,1.0000,-0.0653,0.0200,0.0004,0,0,0,0,0.0800,-0.0053,0.0023,6.1900,-2.1105
offline_val,1310720,160,1,7,198.9013,4.6504,1.5000,0.0000,0.9091,-0.1583,-0.3337,0.0091,0,0,0,0,0.0716,-0.0135,-0.0421,4.5904,-3.2341
offline_val,1310720,160,1,8,196.9221,4.6074,1.5000,0.0000,1.0000,-0.1446,-0.2472,0.0067,0,0,0,0,0.0799,-0.0123,-0.0314,4.5930,-3.0868
offline_val,1310720,160,1,9,88.2712,2.6188,1.5000,0.0000,1.0000,0.1125,0.3227,0.0125,0,0,0,0,0.0799,0.0104,0.0415,2.6772,0.5842
offline_val,1310720,160,1,10,61.0321,5.5633,1.5000,0.0000,1.0000,0.0359,0.2927,0.0081,0,0,0,0,0.0800,0.0041,0.0385,5.5575,2.3408
offline_val,1310720,160,1,11,157.5341,2.1408,1.5000,0.0000,0.6975,-0.1471,-0.2089,0.0069,0,0,0,0,0.0550,-0.0122,-0.0266,2.1757,-0.7991
offline_val,1310720,160,1,12,131.1246,4.1387,1.5000,0.0000,1.0000,-0.1137,-0.1179,0.0057,0,0,0,0,0.0800,-0.0095,-0.0148,4.2094,-0.6635
offline_val,1310720,160,1,13,69.8210,3.6763,1.5000,0.0000,1.0000,0.1054,0.3463,0.0116,0,0,0,0,0.0799,0.0090,0.0433,3.7025,1.3287
offline_val,1310720,160,1,14,46.9255,4.1383,1.5000,0.0000,1.0000,0.1181,0.4022,0.0120,0,0,0,0,0.0799,0.0104,0.0502,4.1117,2.2331
offline_val,1310720,160,1,15,87.6376,2.0926,1.5000,0.0000,0.9365,0.0110,0.2911,0.0101,0,0,0,0,0.0756,0.0019,0.0369,2.1526,0.4609
offline_val,1310720,160,1,16,77.0241,4.5455,1.5000,0.0000,1.0000,0.0195,0.2078,0.0070,0,0,0,0,0.0800,0.0021,0.0263,4.5926,1.3121
offline_val,1310720,160,1,17,-1.0000,0.0000,1.5000,0.0000,0.1792,0.1184,0.4029,0.0017,0,0,0,0,0.0135,0.0097,0.0505,4.2342,-3.9856
