tick,frame,fps,collect_s,learn_s,episodes,success_rate,fail_rate,timeout_rate,critic_loss,actor_loss,q1,target_q,stddev,replay_size,updates
5150,164800,25.0,0.723,31.220,3,0.0000,0.0000,1.0000,0.142098,-0.492959,0.46139,0.46267,0.26924,131072,400
5175,165600,24.9,0.718,31.375,3,0.3333,0.0000,0.6667,0.151013,-0.502313,0.47026,0.47046,0.26909,131072,400
5200,166400,25.0,0.783,31.260,5,0.2000,0.0000,0.8000,0.166849,-0.505473,0.47293,0.47310,0.26894,131072,400
5225,167200,24.9,0.683,31.382,0,0.0000,0.0000,0.0000,0.155728,-0.506129,0.47363,0.47398,0.26879,131072,400
5250,168000,25.1,0.716,31.214,7,0.0000,0.0000,1.0000,0.131759,-0.508846,0.47522,0.47554,0.26864,131072,400
5275,168800,25.0,0.675,31.352,0,0.0000,0.0000,0.0000,0.153989,-0.516179,0.48205,0.48264,0.26849,131072,400
5300,169600,24.9,0.723,31.391,1,0.0000,0.0000,1.0000,0.139011,-0.515149,0.48180,0.48273,0.26834,131072,400
5325,170400,24.9,0.702,31.447,2,0.0000,0.0000,1.0000,0.147679,-0.508237,0.47465,0.47476,0.26819,131072,400
5350,171200,25.0,0.686,31.314,0,0.0000,0.0000,0.0000,0.136207,-0.510433,0.47815,0.47821,0.26804,131072,400
5375,172000,24.9,0.759,31.378,4,0.2500,0.0000,0.7500,0.135443,-0.493251,0.46243,0.46257,0.26789,131072,400
5400,172800,24.8,0.725,31.532,2,0.5000,0.0000,0.5000,0.164543,-0.511526,0.47873,0.47943,0.26774,131072,400
5425,173600,24.9,0.703,31.423,1,0.0000,0.0000,1.0000,0.164623,-0.505491,0.47031,0.47089,0.26759,131072,400
5450,174400,24.9,0.710,31.413,3,0.0000,0.0000,1.0000,0.151347,-0.512613,0.48053,0.48034,0.26745,131072,400
5475,175200,24.9,0.776,31.362,5,0.4000,0.0000,0.6000,0.168397,-0.534267,0.49947,0.50010,0.26730,131072,400
5500,176000,25.0,0.665,31.346,0,0.0000,0.0000,0.0000,0.161280,-0.545041,0.51131,0.51205,0.26715,131072,400
5525,176800,24.8,0.727,31.484,3,0.0000,0.0000,1.0000,0.180284,-0.564485,0.52957,0.53023,0.26700,131072,400
5550,177600,25.0,0.718,31.223,2,0.0000,0.0000,1.0000,0.189245,-0.586702,0.55084,0.55166,0.26685,131072,400
5575,178400,25.0,0.737,31.212,4,0.2500,0.0000,0.7500,0.132922,-0.584489,0.54859,0.54946,0.26670,131072,400
5600,179200,24.8,0.692,31.569,1,1.0000,0.0000,0.0000,0.144864,-0.590796,0.55608,0.55645,0.26655,131072,400
5625,180000,25.0,0.714,31.264,6,0.0000,0.0000,1.0000,0.159406,-0.593569,0.55668,0.55715,0.26640,131072,400
5650,180800,24.9,0.702,31.385,1,1.0000,0.0000,0.0000,0.153394,-0.599199,0.56358,0.56374,0.26625,131072,400
5675,181600,25.1,0.694,31.152,1,0.0000,0.0000,1.0000,0.173458,-0.601220,0.56445,0.56523,0.26610,131072,400
5700,182400,25.0,0.686,31.305,1,1.0000,0.0000,0.0000,0.182902,-0.619619,0.58249,0.58318,0.26595,131072,400
5725,183200,25.0,0.686,31.374,0,0.0000,0.0000,0.0000,0.154633,-0.613498,0.57890,0.57913,0.26580,131072,400
5750,184000,24.9,0.751,31.415,3,0.0000,0.0000,1.0000,0.168407,-0.618911,0.58312,0.58368,0.26565,131072,400
5775,184800,24.9,0.709,31.436,2,0.0000,0.0000,1.0000,0.182254,-0.622620,0.58483,0.58533,0.26550,131072,400
5800,185600,24.9,0.705,31.459,2,0.5000,0.0000,0.5000,0.161459,-0.623809,0.58617,0.58675,0.26535,131072,400
5825,186400,25.0,0.707,31.236,3,0.0000,0.0000,1.0000,0.156796,-0.635661,0.60052,0.60075,0.26521,131072,400
5850,187200,24.9,0.762,31.360,4,0.0000,0.0000,1.0000,0.171849,-0.644566,0.60912,0.60953,0.26506,131072,400
5875,188000,25.0,0.679,31.354,0,0.0000,0.0000,0.0000,0.164171,-0.646529,0.60984,0.61046,0.26491,131072,400
5900,188800,24.9,0.769,31.422,5,0.2000,0.0000,0.8000,0.185858,-0.643718,0.60676,0.60659,0.26476,131072,400
5925,189600,25.0,0.681,31.360,1,0.0000,0.0000,1.0000,0.176472,-0.644864,0.60888,0.60936,0.26461,131072,400
5950,190400,24.9,0.753,31.410,3,0.0000,0.0000,1.0000,0.178137,-0.663357,0.62421,0.62449,0.26446,131072,400
5975,191200,25.1,0.688,31.216,1,0.0000,0.0000,1.0000,0.210820,-0.668923,0.63046,0.63114,0.26431,131072,400
6000,192000,25.0,0.750,31.309,7,0.1429,0.1429,0.7143,0.188511,-0.685447,0.64580,0.64656,0.26416,131072,400
6025,192800,25.1,0.671,31.167,1,0.0000,0.0000,1.0000,0.180648,-0.681996,0.64631,0.64655,0.26401,131072,400
6050,193600,24.9,0.697,31.433,1,0.0000,0.0000,1.0000,0.183656,-0.697289,0.65760,0.65801,0.26386,131072,400
6075,194400,25.0,0.711,31.307,2,0.5000,0.0000,0.5000,0.215134,-0.702877,0.66397,0.66460,0.26371,131072,400
6100,195200,24.9,0.710,31.385,1,1.0000,0.0000,0.0000,0.186442,-0.706458,0.66444,0.66483,0.26356,131072,400
6125,196000,24.9,0.768,31.350,4,0.2500,0.0000,0.7500,0.202208,-0.716604,0.67612,0.67715,0.26341,131072,400
6150,196800,24.9,0.735,31.332,1,0.0000,0.0000,1.0000,0.187984,-0.727254,0.68822,0.68821,0.26326,131072,400
6175,197600,24.9,0.702,31.366,1,0.0000,0.0000,1.0000,0.196953,-0.720902,0.68302,0.68360,0.26311,131072,400
6200,198400,24.9,0.737,31.376,3,0.3333,0.0000,0.6667,0.179306,-0.725636,0.68766,0.68773,0.26297,131072,400
6225,199200,24.9,0.740,31.390,4,0.0000,0.0000,1.0000,0.169911,-0.715182,0.67756,0.67752,0.26282,131072,400
6250,200000,25.0,0.674,31.374,1,1.0000,0.0000,0.0000,0.173331,-0.709765,0.67073,0.67183,0.26267,131072,400
6275,200800,24.9,0.771,31.396,4,0.2500,0.0000,0.7500,0.180401,-0.715248,0.67718,0.67745,0.26252,131072,400
6300,201600,24.9,0.692,31.397,1,0.0000,0.0000,1.0000,0.175971,-0.719877,0.68090,0.68137,0.26237,131072,400
6325,202400,24.9,0.717,31.380,3,0.3333,0.0000,0.6667,0.207286,-0.718104,0.68032,0.68041,0.26222,131072,400
6350,203200,25.0,0.702,31.313,1,0.0000,0.0000,1.0000,0.168518,-0.723117,0.68501,0.68522,0.26207,131072,400
6375,204000,25.0,0.718,31.340,6,0.0000,0.0000,1.0000,0.200896,-0.740042,0.70099,0.70147,0.26192,131072,400
6400,204800,25.0,0.675,31.318,1,0.0000,0.0000,1.0000,0.201048,-0.739363,0.69955,0.70056,0.26177,131072,400
6425,205600,25.0,0.708,31.299,2,0.0000,0.0000,1.0000,0.197454,-0.746618,0.70891,0.70899,0.26162,131072,400
6450,206400,24.8,0.692,31.602,1,0.0000,0.0000,1.0000,0.189098,-0.757186,0.71615,0.71692,0.26147,131072,400
6475,207200,24.9,0.719,31.367,2,0.5000,0.0000,0.5000,0.202355,-0.746967,0.70804,0.70859,0.26132,131072,400
6500,208000,25.0,0.722,31.265,3,0.0000,0.0000,1.0000,0.208422,-0.751335,0.71504,0.71538,0.26117,131072,400
6525,208800,24.8,0.703,31.521,1,0.0000,0.0000,1.0000,0.214196,-0.760119,0.72397,0.72371,0.26102,131072,400
6550,209600,24.9,0.721,31.358,3,0.3333,0.0000,0.6667,0.195034,-0.761205,0.72156,0.72212,0.26087,131072,400
6575,210400,25.0,0.707,31.259,2,0.5000,0.0000,0.5000,0.215616,-0.756992,0.71984,0.72048,0.26073,131072,400
6600,211200,24.8,0.751,31.501,3,0.0000,0.0000,1.0000,0.214616,-0.754221,0.71675,0.71723,0.26058,131072,400
6625,212000,25.0,0.692,31.275,2,0.5000,0.0000,0.5000,0.226487,-0.770159,0.73280,0.73287,0.26043,131072,400
6650,212800,24.9,0.734,31.404,3,0.0000,0.0000,1.0000,0.209343,-0.777943,0.73876,0.73919,0.26028,131072,400
6675,213600,25.0,0.748,31.265,2,0.5000,0.0000,0.5000,0.206017,-0.775371,0.73699,0.73746,0.26013,131072,400
6700,214400,24.9,0.713,31.474,3,0.0000,0.0000,1.0000,0.190745,-0.766129,0.73257,0.73239,0.25998,131072,400
6725,215200,24.9,0.740,31.391,3,0.6667,0.0000,0.3333,0.201361,-0.758036,0.72158,0.72139,0.25983,131072,400
6750,216000,24.9,0.728,31.379,3,0.0000,0.0000,1.0000,0.206526,-0.757083,0.72029,0.72018,0.25968,131072,400
6775,216800,24.9,0.703,31.397,2,0.5000,0.0000,0.5000,0.203839,-0.759469,0.72099,0.72169,0.25953,131072,400
6800,217600,25.0,0.664,31.305,0,0.0000,0.0000,0.0000,0.234184,-0.763828,0.72541,0.72517,0.25938,131072,400
6825,218400,24.9,0.701,31.395,1,0.0000,0.0000,1.0000,0.191139,-0.758932,0.72026,0.72062,0.25923,131072,400
6850,219200,25.0,0.718,31.265,2,0.5000,0.0000,0.5000,0.228289,-0.766483,0.72793,0.72842,0.25908,131072,400
6875,220000,24.9,0.727,31.398,3,0.0000,0.0000,1.0000,0.219824,-0.783202,0.74383,0.74379,0.25893,131072,400
6900,220800,25.0,0.723,31.305,2,0.5000,0.0000,0.5000,0.204722,-0.785960,0.74806,0.74869,0.25878,131072,400
6925,221600,25.0,0.774,31.205,3,0.0000,0.0000,1.0000,0.219850,-0.782037,0.74406,0.74456,0.25863,131072,400
6950,222400,25.0,0.729,31.240,4,0.5000,0.2500,0.2500,0.204234,-0.794455,0.75408,0.75383,0.25849,131072,400
6975,223200,25.0,0.762,31.286,4,0.2500,0.0000,0.7500,0.207330,-0.800020,0.75860,0.75902,0.25834,131072,400
7000,224000,25.0,0.688,31.359,1,0.0000,0.0000,1.0000,0.218558,-0.794646,0.75872,0.75860,0.25819,131072,400
7025,224800,25.0,0.711,31.343,3,0.3333,0.0000,0.6667,0.238312,-0.800044,0.76029,0.76050,0.25804,131072,400
7050,225600,24.9,0.686,31.417,1,0.0000,0.0000,1.0000,0.198865,-0.802015,0.76241,0.76276,0.25789,131072,400
7075,226400,24.9,0.731,31.433,4,0.2500,0.0000,0.7500,0.225255,-0.793068,0.75532,0.75553,0.25774,131072,400
7100,227200,24.9,0.707,31.387,2,0.5000,0.0000,0.5000,0.227264,-0.796020,0.75824,0.75874,0.25759,131072,400
7125,228000,24.9,0.739,31.373,3,0.3333,0.0000,0.6667,0.232919,-0.780432,0.74239,0.74220,0.25744,131072,400
7150,228800,24.8,0.744,31.540,2,0.0000,0.0000,1.0000,0.222233,-0.780962,0.74306,0.74286,0.25729,131072,400
7175,229600,25.0,0.710,31.345,0,0.0000,0.0000,0.0000,0.218308,-0.789747,0.75022,0.75044,0.25714,131072,400
7200,230400,25.0,0.709,31.258,2,0.5000,0.0000,0.5000,0.230614,-0.782446,0.74201,0.74252,0.25699,131072,400
7225,231200,24.9,0.739,31.354,3,0.0000,0.0000,1.0000,0.244770,-0.797641,0.75802,0.75855,0.25684,131072,400
7250,232000,25.0,0.709,31.246,2,0.5000,0.0000,0.5000,0.223373,-0.813289,0.77345,0.77404,0.25669,131072,400
7275,232800,24.9,0.713,31.389,2,0.5000,0.0000,0.5000,0.248749,-0.826457,0.78483,0.78568,0.25654,131072,400
7300,233600,24.9,0.713,31.364,2,0.0000,0.0000,1.0000,0.210954,-0.827134,0.78529,0.78526,0.25639,131072,400
7325,234400,25.0,0.747,31.283,4,0.0000,0.0000,1.0000,0.221310,-0.845439,0.80416,0.80448,0.25625,131072,400
7350,235200,24.9,0.735,31.430,4,0.5000,0.0000,0.5000,0.264730,-0.846885,0.80584,0.80699,0.25610,131072,400
7375,236000,24.9,0.719,31.367,2,0.5000,0.0000,0.5000,0.225136,-0.850601,0.80815,0.80863,0.25595,131072,400
7400,236800,24.8,0.760,31.452,4,0.5000,0.0000,0.5000,0.233090,-0.876045,0.83172,0.83237,0.25580,131072,400
7425,237600,25.0,0.696,31.348,1,0.0000,0.0000,1.0000,0.216379,-0.905177,0.85807,0.85844,0.25565,131072,400
7450,238400,25.0,0.749,31.266,5,0.4000,0.0000,0.6000,0.220068,-0.921595,0.87675,0.87752,0.25550,131072,400
7475,239200,25.0,0.721,31.222,2,0.0000,0.0000,1.0000,0.241364,-0.923909,0.88257,0.88340,0.25535,131072,400
7500,240000,24.9,0.721,31.431,2,0.0000,0.0000,1.0000,0.244208,-0.938981,0.89157,0.89247,0.25520,131072,400
7525,240800,24.9,0.720,31.348,3,0.3333,0.0000,0.6667,0.226339,-0.953902,0.90787,0.90815,0.25505,131072,400
7550,241600,25.0,0.673,31.320,0,0.0000,0.0000,0.0000,0.224226,-0.991581,0.94472,0.94594,0.25490,131072,400
7575,242400,25.0,0.706,31.293,1,1.0000,0.0000,0.0000,0.234106,-1.004883,0.95654,0.95760,0.25475,131072,400
7600,243200,25.0,0.729,31.329,2,0.0000,0.0000,1.0000,0.226754,-1.028461,0.97900,0.97988,0.25460,131072,400
7625,244000,25.0,0.696,31.314,1,0.0000,0.0000,1.0000,0.238519,-1.038629,0.99145,0.99194,0.25445,131072,400
7650,244800,24.8,0.740,31.516,2,0.0000,0.0000,1.0000,0.240082,-1.043731,0.99910,0.99946,0.25430,131072,400
7675,245600,25.0,0.704,31.325,2,0.0000,0.0000,1.0000,0.218405,-1.030762,0.98710,0.98773,0.25415,131072,400
7700,246400,24.9,0.718,31.350,2,0.0000,0.0000,1.0000,0.248069,-1.040239,0.99481,0.99456,0.25401,131072,400
7725,247200,24.9,0.744,31.361,4,0.0000,0.0000,1.0000,0.234001,-1.032814,0.98770,0.98857,0.25386,131072,400
7750,248000,24.9,0.734,31.384,2,0.0000,0.0000,1.0000,0.227552,-1.033550,0.98906,0.98959,0.25371,131072,400
7775,248800,25.0,0.726,31.261,3,0.0000,0.0000,1.0000,0.233948,-1.046094,1.00033,1.00079,0.25356,131072,400
7800,249600,24.9,0.706,31.390,1,0.0000,0.0000,1.0000,0.223067,-1.036701,0.98909,0.98930,0.25341,131072,400
7825,250400,25.0,0.745,31.288,5,0.0000,0.0000,1.0000,0.227778,-1.065350,1.01742,1.01808,0.25326,131072,400
7850,251200,24.9,0.710,31.453,2,0.0000,0.0000,1.0000,0.235924,-1.096307,1.04802,1.04887,0.25311,131072,400
7875,252000,25.0,0.714,31.229,3,0.3333,0.0000,0.6667,0.243307,-1.098265,1.05093,1.05070,0.25296,131072,400
7900,252800,25.0,0.732,31.300,3,0.0000,0.0000,1.0000,0.227915,-1.087780,1.04012,1.04085,0.25281,131072,400
7925,253600,25.0,0.691,31.356,0,0.0000,0.0000,0.0000,0.217483,-1.099162,1.05004,1.05044,0.25266,131072,400
7950,254400,24.9,0.701,31.438,1,0.0000,0.0000,1.0000,0.225123,-1.105207,1.05713,1.05795,0.25251,131072,400
7975,255200,25.0,0.727,31.297,3,0.3333,0.0000,0.6667,0.219162,-1.101884,1.05322,1.05375,0.25236,131072,400
8000,256000,25.0,0.719,31.248,3,0.6667,0.0000,0.3333,0.244199,-1.104173,1.05685,1.05690,0.25221,131072,400
8025,256800,24.9,0.760,31.431,4,0.2500,0.0000,0.7500,0.222994,-1.096518,1.05015,1.05100,0.25206,131072,400
8050,257600,24.9,0.692,31.443,1,1.0000,0.0000,0.0000,0.259797,-1.105234,1.05633,1.05600,0.25191,131072,400
8075,258400,25.0,0.703,31.349,2,0.5000,0.0000,0.5000,0.239896,-1.089632,1.04323,1.04367,0.25177,131072,400
8100,259200,25.1,0.723,31.182,4,0.0000,0.0000,1.0000,0.226481,-1.084259,1.03823,1.03835,0.25162,131072,400
8125,260000,24.9,0.747,31.326,3,0.3333,0.0000,0.6667,0.226889,-1.085790,1.03889,1.03942,0.25147,131072,400
8150,260800,25.0,0.728,31.272,3,0.3333,0.0000,0.6667,0.245821,-1.088343,1.04102,1.04135,0.25132,131072,400
8175,261600,25.1,0.698,31.132,1,0.0000,0.0000,1.0000,0.242808,-1.092242,1.04351,1.04415,0.25117,131072,400
8200,262400,24.9,0.741,31.412,3,0.0000,0.0000,1.0000,0.214373,-1.092209,1.04589,1.04624,0.25102,131072,400
8225,263200,25.1,0.684,31.211,1,0.0000,0.0000,1.0000,0.232080,-1.098358,1.05353,1.05410,0.25087,131072,400
8250,264000,24.9,0.725,31.457,2,0.0000,0.0000,1.0000,0.228920,-1.095586,1.04761,1.04804,0.25072,131072,400
8275,264800,24.9,0.731,31.353,4,0.5000,0.0000,0.5000,0.239728,-1.101364,1.05265,1.05290,0.25057,131072,400
8300,265600,24.9,0.680,31.401,0,0.0000,0.0000,0.0000,0.230614,-1.085729,1.03724,1.03739,0.25042,131072,400
8325,266400,24.9,0.694,31.457,2,0.5000,0.0000,0.5000,0.240533,-1.096955,1.04768,1.04799,0.25027,131072,400
8350,267200,24.9,0.707,31.448,2,0.0000,0.0000,1.0000,0.228482,-1.080154,1.03234,1.03256,0.25012,131072,400
8375,268000,24.9,0.727,31.404,3,0.3333,0.0000,0.6667,0.232735,-1.080109,1.03514,1.03533,0.24997,131072,400
8400,268800,25.0,0.704,31.339,1,0.0000,0.0000,1.0000,0.226218,-1.073099,1.02437,1.02511,0.24982,131072,400
8425,269600,25.0,0.692,31.369,1,0.0000,0.0000,1.0000,0.229055,-1.095197,1.04729,1.04737,0.24967,131072,400
8450,270400,25.1,0.721,31.177,2,0.0000,0.0000,1.0000,0.236261,-1.087480,1.04063,1.04148,0.24953,131072,400
8475,271200,25.0,0.764,31.270,5,0.2000,0.0000,0.8000,0.228016,-1.098292,1.04859,1.04875,0.24938,131072,400
8500,272000,24.9,0.780,31.384,4,0.0000,0.0000,1.0000,0.224829,-1.082645,1.03481,1.03550,0.24923,131072,400
8525,272800,24.9,0.744,31.393,3,0.0000,0.0000,1.0000,0.218453,-1.078933,1.02919,1.02970,0.24908,131072,400
8550,273600,25.0,0.653,31.335,0,0.0000,0.0000,0.0000,0.230702,-1.088693,1.03635,1.03687,0.24893,131072,400
8575,274400,24.8,0.735,31.482,3,0.0000,0.0000,1.0000,0.215514,-1.085845,1.03778,1.03812,0.24878,131072,400
8600,275200,25.0,0.715,31.346,1,0.0000,0.0000,1.0000,0.205003,-1.081067,1.03361,1.03374,0.24863,131072,400
8625,276000,25.0,0.734,31.318,2,0.0000,0.0000,1.0000,0.203489,-1.069031,1.02208,1.02234,0.24848,131072,400
8650,276800,24.9,0.774,31.305,5,0.2000,0.0000,0.8000,0.209398,-1.088923,1.03878,1.03948,0.24833,131072,400
8675,277600,24.9,0.718,31.398,1,1.0000,0.0000,0.0000,0.226561,-1.080113,1.03299,1.03305,0.24818,131072,400
8700,278400,24.9,0.724,31.357,3,0.3333,0.0000,0.6667,0.226472,-1.065332,1.01921,1.01929,0.24803,131072,400
8725,279200,25.0,0.711,31.284,1,0.0000,0.0000,1.0000,0.231219,-1.066769,1.01764,1.01770,0.24788,131072,400
8750,280000,25.1,0.701,31.218,2,0.0000,0.0000,1.0000,0.224835,-1.078488,1.02525,1.02570,0.24773,131072,400
8775,280800,24.8,0.735,31.570,1,0.0000,0.0000,1.0000,0.220277,-1.069002,1.02298,1.02332,0.24758,131072,400
8800,281600,25.0,0.692,31.351,1,0.0000,0.0000,1.0000,0.226290,-1.055370,1.00907,1.00969,0.24743,131072,400
8825,282400,24.9,0.724,31.409,3,0.0000,0.0000,1.0000,0.234784,-1.049595,1.00304,1.00291,0.24729,131072,400
8850,283200,24.9,0.775,31.406,4,0.0000,0.0000,1.0000,0.226227,-1.039700,0.99673,0.99575,0.24714,131072,400
8875,284000,24.9,0.793,31.380,5,0.2000,0.0000,0.8000,0.227130,-1.029818,0.98546,0.98613,0.24699,131072,400
8900,284800,25.0,0.738,31.226,4,0.2500,0.0000,0.7500,0.223687,-1.026579,0.98218,0.98255,0.24684,131072,400
8925,285600,24.9,0.683,31.463,0,0.0000,0.0000,0.0000,0.232715,-1.005219,0.95971,0.95929,0.24669,131072,400
8950,286400,25.0,0.726,31.324,3,0.3333,0.0000,0.6667,0.220835,-1.008793,0.96534,0.96567,0.24654,131072,400
8975,287200,24.9,0.692,31.458,1,0.0000,0.0000,1.0000,0.235762,-1.001740,0.95498,0.95466,0.24639,131072,400
9000,288000,25.0,0.694,31.333,1,0.0000,0.0000,1.0000,0.217407,-0.984661,0.94262,0.94268,0.24624,131072,400
9025,288800,24.8,0.780,31.477,5,0.0000,0.0000,1.0000,0.228671,-0.981127,0.93673,0.93648,0.24609,131072,400
9050,289600,25.0,0.707,31.270,1,0.0000,0.0000,1.0000,0.217155,-0.969755,0.92535,0.92538,0.24594,131072,400
9075,290400,25.0,0.706,31.324,3,0.3333,0.0000,0.6667,0.218900,-0.966462,0.92223,0.92218,0.24579,131072,400
9100,291200,24.9,0.714,31.360,2,0.0000,0.0000,1.0000,0.227990,-0.953744,0.90894,0.90874,0.24564,131072,400
9125,292000,25.0,0.702,31.362,1,0.0000,0.0000,1.0000,0.223486,-0.956790,0.91116,0.91095,0.24549,131072,400
9150,292800,25.0,0.689,31.329,1,1.0000,0.0000,0.0000,0.245907,-0.955855,0.90562,0.90580,0.24534,131072,400
9175,293600,25.0,0.708,31.303,2,0.5000,0.0000,0.5000,0.224636,-0.956914,0.91173,0.91144,0.24519,131072,400
9200,294400,25.0,0.739,31.293,2,0.0000,0.0000,1.0000,0.207525,-0.946082,0.90084,0.90087,0.24505,131072,400
9225,295200,25.0,0.729,31.292,3,0.0000,0.0000,1.0000,0.225993,-0.954609,0.91056,0.91098,0.24490,131072,400
9250,296000,24.9,0.770,31.364,5,0.2000,0.0000,0.8000,0.213068,-0.941061,0.89484,0.89496,0.24475,131072,400
9275,296800,25.1,0.705,31.113,3,0.0000,0.0000,1.0000,0.230092,-0.949754,0.90848,0.90822,0.24460,131072,400
9300,297600,25.0,0.665,31.291,0,0.0000,0.0000,0.0000,0.227661,-0.918060,0.87521,0.87548,0.24445,131072,400
9325,298400,25.0,0.721,31.266,2,0.0000,0.0000,1.0000,0.229310,-0.918092,0.87510,0.87536,0.24430,131072,400
9350,299200,25.0,0.697,31.239,2,0.5000,0.0000,0.5000,0.220000,-0.921657,0.87782,0.87800,0.24415,131072,400
9375,300000,25.0,0.691,31.359,1,0.0000,0.0000,1.0000,0.232801,-0.925171,0.88068,0.88044,0.24400,131072,400
9400,300800,24.9,0.789,31.325,5,0.0000,0.0000,1.0000,0.231780,-0.928545,0.88150,0.88249,0.24385,131072,400
9425,301600,24.9,0.704,31.403,2,0.5000,0.0000,0.5000,0.231691,-0.935479,0.88996,0.88991,0.24370,131072,400
9450,302400,24.9,0.699,31.434,3,0.0000,0.0000,1.0000,0.227754,-0.938010,0.89404,0.89431,0.24355,131072,400
9475,303200,25.1,0.746,31.181,3,0.3333,0.0000,0.6667,0.229025,-0.936707,0.89097,0.89120,0.24340,131072,400
9500,304000,24.9,0.706,31.404,1,0.0000,0.0000,1.0000,0.219179,-0.942259,0.89748,0.89777,0.24325,131072,400
9525,304800,24.9,0.695,31.384,1,0.0000,0.0000,1.0000,0.209857,-0.941842,0.89760,0.89733,0.24310,131072,400
9550,305600,24.9,0.703,31.478,2,0.0000,0.0000,1.0000,0.215202,-0.925750,0.88030,0.88081,0.24295,131072,400
9575,306400,24.9,0.743,31.426,4,0.5000,0.0000,0.5000,0.220781,-0.937578,0.89224,0.89268,0.24281,131072,400
9600,307200,25.0,0.736,31.320,2,0.0000,0.0000,1.0000,0.211538,-0.929828,0.88486,0.88503,0.24266,131072,400
9625,308000,24.8,0.759,31.501,5,0.0000,0.0000,1.0000,0.210422,-0.916972,0.87480,0.87500,0.24251,131072,400
9650,308800,25.0,0.714,31.292,3,0.0000,0.0000,1.0000,0.217301,-0.905754,0.86345,0.86364,0.24236,131072,400
9675,309600,24.8,0.689,31.528,0,0.0000,0.0000,0.0000,0.215660,-0.883323,0.84108,0.84124,0.24221,131072,400
9700,310400,24.8,0.684,31.560,1,0.0000,0.0000,1.0000,0.223446,-0.881598,0.84025,0.84011,0.24206,131072,400
9725,311200,24.9,0.699,31.468,1,0.0000,0.0000,1.0000,0.218037,-0.879990,0.83501,0.83453,0.24191,131072,400
9750,312000,24.9,0.711,31.474,1,1.0000,0.0000,0.0000,0.215587,-0.879787,0.83707,0.83749,0.24176,131072,400
9775,312800,24.9,0.758,31.356,4,0.0000,0.0000,1.0000,0.207088,-0.860416,0.81721,0.81666,0.24161,131072,400
9800,313600,24.9,0.773,31.293,4,0.0000,0.0000,1.0000,0.225698,-0.854455,0.81430,0.81393,0.24146,131072,400
9825,314400,25.1,0.683,31.228,1,0.0000,0.0000,1.0000,0.215667,-0.846426,0.80547,0.80578,0.24131,131072,400
9850,315200,24.8,0.738,31.576,3,0.3333,0.0000,0.6667,0.202441,-0.843432,0.80067,0.80073,0.24116,131072,400
9875,316000,24.9,0.683,31.417,1,0.0000,0.0000,1.0000,0.206010,-0.827959,0.78568,0.78541,0.24101,131072,400
9900,316800,24.9,0.697,31.426,1,0.0000,0.0000,1.0000,0.215183,-0.829095,0.78985,0.78958,0.24086,131072,400
9925,317600,24.8,0.712,31.587,2,0.0000,0.0000,1.0000,0.210632,-0.819203,0.77831,0.77802,0.24071,131072,400
9950,318400,24.8,0.746,31.472,4,0.2500,0.0000,0.7500,0.193693,-0.809758,0.76652,0.76657,0.24057,131072,400
9975,319200,24.9,0.702,31.384,2,0.0000,0.0000,1.0000,0.223166,-0.816187,0.77557,0.77610,0.24042,131072,400
10000,320000,24.8,0.745,31.521,5,0.0000,0.0000,1.0000,0.220596,-0.800768,0.75932,0.75941,0.24027,131072,400
10025,320800,25.0,0.708,31.344,3,0.0000,0.0000,1.0000,0.207161,-0.801138,0.75889,0.75839,0.24012,131072,400
10050,321600,25.0,0.689,31.359,1,1.0000,0.0000,0.0000,0.216944,-0.808200,0.76267,0.76311,0.23997,131072,400
10075,322400,25.0,0.709,31.326,1,0.0000,0.0000,1.0000,0.191989,-0.801450,0.76115,0.76124,0.23982,131072,400
10100,323200,24.9,0.700,31.414,2,0.5000,0.0000,0.5000,0.199350,-0.795457,0.75392,0.75435,0.23967,131072,400
10125,324000,25.1,0.669,31.261,0,0.0000,0.0000,0.0000,0.208066,-0.807441,0.76293,0.76222,0.23952,131072,400
10150,324800,24.8,0.748,31.455,4,0.2500,0.0000,0.7500,0.217527,-0.795568,0.75254,0.75281,0.23937,131072,400
10175,325600,24.8,0.743,31.495,2,0.0000,0.0000,1.0000,0.208453,-0.803804,0.76071,0.76126,0.23922,131072,400
10200,326400,24.9,0.695,31.384,1,0.0000,0.0000,1.0000,0.233763,-0.805681,0.76388,0.76456,0.23907,131072,400
10225,327200,24.9,0.729,31.393,3,0.0000,0.0000,1.0000,0.200387,-0.803178,0.76010,0.75995,0.23892,131072,400
10250,328000,24.9,0.720,31.410,1,0.0000,0.0000,1.0000,0.219762,-0.819643,0.77834,0.77864,0.23877,131072,400
10275,328800,24.9,0.712,31.365,2,0.5000,0.0000,0.5000,0.190199,-0.810106,0.76919,0.76964,0.23862,131072,400
10300,329600,25.0,0.708,31.346,2,0.0000,0.0000,1.0000,0.207633,-0.801085,0.75949,0.76016,0.23847,131072,400
10325,330400,24.9,0.729,31.347,4,0.0000,0.0000,1.0000,0.203459,-0.800469,0.75708,0.75683,0.23833,131072,400
10350,331200,24.9,0.704,31.478,2,0.0000,0.0000,1.0000,0.198227,-0.804336,0.76116,0.76168,0.23818,131072,400
10375,332000,24.8,0.790,31.494,5,0.2000,0.0000,0.8000,0.208798,-0.810756,0.76532,0.76549,0.23803,131072,400
10400,332800,25.0,0.698,31.349,3,0.0000,0.0000,1.0000,0.213463,-0.805699,0.76478,0.76493,0.23788,131072,400
