frame,tick,px_x,dist,end_d,end_x,a_x,a_y,a_w,reward,done,success,fail,timeout
1603104,50097,-1.0000,0.0000,1.5000,0.0000,-0.3607,0.8388,-0.4749,-0.0369,0,0,0,0
1603136,50098,-1.0000,0.0000,1.5000,0.0000,-0.5170,0.9092,0.3479,-0.0512,0,0,0,0
1603168,50099,-1.0000,0.0000,1.5000,0.0000,-0.4283,0.8861,-0.5930,-0.0425,0,0,0,0
1603200,50100,-1.0000,0.0000,1.5000,0.0000,-0.3503,0.9166,0.9732,-0.0384,0,0,0,0
1603232,50101,-1.0000,0.0000,1.5000,0.0000,-0.1843,0.8886,-0.7419,-0.0338,0,0,0,0
1603264,50102,-1.0000,0.0000,1.5000,0.0000,-0.3890,0.9087,0.2988,-0.0459,0,0,0,0
1603296,50103,-1.0000,0.0000,1.5000,0.0000,-0.3211,0.8031,-0.5529,-0.0319,0,0,0,0
1603328,50104,-1.0000,0.0000,1.5000,0.0000,-0.1997,0.9354,0.9378,-0.0364,0,0,0,0
1603360,50105,-1.0000,0.0000,1.5000,0.0000,-0.2399,0.8910,-0.7567,-0.0350,0,0,0,0
1603392,50106,-1.0000,0.0000,1.5000,0.0000,-0.1490,0.8836,0.5603,-0.0345,0,0,0,0
1603424,50107,-1.0000,0.0000,1.5000,0.0000,-0.2401,0.8553,-0.8317,-0.0311,0,0,0,0
1603456,50108,-1.0000,0.0000,1.5000,0.0000,-0.1150,0.8992,0.9775,-0.0313,0,0,0,0
1603488,50109,-1.0000,0.0000,1.5000,0.0000,-0.0941,0.8214,-0.7124,-0.0271,0,0,0,0
1603520,50110,-1.0000,0.0000,1.5000,0.0000,-0.0661,0.8209,0.5816,-0.0281,0,0,0,0
1603552,50111,-1.0000,0.0000,1.5000,0.0000,-0.2125,0.8235,-0.6896,-0.0293,0,0,0,0
1603584,50112,-1.0000,0.0000,1.5000,0.0000,-0.2071,0.8549,0.8460,-0.0302,0,0,0,0
1603616,50113,-1.0000,0.0000,1.5000,0.0000,-0.0993,0.7881,-0.7838,-0.0237,0,0,0,0
1603648,50114,-1.0000,0.0000,1.5000,0.0000,-0.0833,0.8291,0.7916,-0.0268,0,0,0,0
1603680,50115,-1.0000,0.0000,1.5000,0.0000,0.1145,0.6418,-0.7855,-0.0134,0,0,0,0
1603712,50116,-1.0000,0.0000,1.5000,0.0000,0.0429,0.7855,0.6981,-0.0240,0,0,0,0
1603744,50117,-1.0000,0.0000,1.5000,0.0000,-0.0375,0.5472,-0.6818,-0.0082,0,0,0,0
1603776,50118,-1.0000,0.0000,1.5000,0.0000,-0.0880,0.6922,0.5801,-0.0185,0,0,0,0
1603808,50119,-1.0000,0.0000,1.5000,0.0000,-0.0403,0.5797,0.1575,-0.0153,0,0,0,0
1603840,50120,6.0822,4.0581,1.5000,0.0000,-0.3331,0.7101,0.6038,0.9970,0,0,0,0
1603872,50121,19.3332,4.2113,1.5000,0.0000,0.9458,0.9765,0.9954,0.0370,0,0,0,0
1603904,50122,28.8531,4.3043,1.5000,0.0000,1.0000,0.9961,0.7606,0.0279,0,0,0,0
1603936,50123,32.1532,4.3050,1.5000,0.0000,1.0000,0.9786,0.2483,0.0116,0,0,0,0
1603968,50124,38.2532,4.3430,1.5000,0.0000,1.0000,0.9907,0.5032,0.0195,0,0,0,0
1604000,50125,34.3220,4.2418,1.5000,0.0000,0.9914,1.0000,-0.4060,-0.0079,0,0,0,0
1604032,50126,41.5184,4.2921,1.5000,0.0000,0.9827,0.9971,0.6078,0.0228,0,0,0,0
1604064,50127,44.9812,4.2894,1.5000,0.0000,1.0000,1.0000,0.2710,0.0128,0,0,0,0
1604096,50128,47.3046,4.2709,1.5000,0.0000,1.0000,1.0000,0.1631,0.0097,0,0,0,0
1604128,50129,51.2525,4.2712,1.5000,0.0000,1.0000,0.9992,0.3228,0.0146,0,0,0,0
1604160,50130,51.9123,4.2310,1.5000,0.0000,1.0000,0.9889,-0.0014,0.0050,0,0,0,0
1604192,50131,53.5675,4.2026,1.5000,0.0000,0.9900,0.9861,0.0965,0.0079,0,0,0,0
1604224,50132,63.3079,4.2609,1.5000,0.0000,0.9878,0.9980,0.9274,0.0332,0,0,0,0
1604256,50133,57.0523,4.1480,1.5000,0.0000,0.9634,1.0000,-0.7346,-0.0168,0,0,0,0
1604288,50134,61.2045,4.1445,1.5000,0.0000,0.9791,0.9877,0.3503,0.0160,0,0,0,0
1604320,50135,65.9896,4.1441,1.5000,0.0000,1.0000,0.9668,0.4247,0.0184,0,0,0,0
1604352,50136,61.4663,4.0529,1.5000,0.0000,0.9734,0.9978,-0.5689,-0.0118,0,0,0,0
1604384,50137,66.3903,4.0528,1.5000,0.0000,0.9863,0.9877,0.4343,0.0190,0,0,0,0
1604416,50138,70.5766,4.0421,1.5000,0.0000,1.0000,0.9872,0.3593,0.0170,0,0,0,0
1604448,50139,64.0947,3.9367,1.5000,0.0000,0.9930,1.0000,-0.7956,-0.0188,0,0,0,0
1604480,50140,60.4705,3.8545,1.5000,0.0000,1.0000,0.9799,-0.4695,-0.0089,0,0,0,0
1604512,50141,59.0055,3.7921,1.5000,0.0000,1.0000,1.0000,-0.2408,-0.0017,0,0,0,0
1604544,50142,63.1353,3.7827,1.5000,0.0000,1.0000,1.0000,0.3413,0.0166,0,0,0,0
1604576,50143,69.1626,3.7872,1.5000,0.0000,1.0000,0.9637,0.5530,0.0233,0,0,0,0
1604608,50144,62.3093,3.6815,1.5000,0.0000,0.9705,0.9987,-0.8355,-0.0204,0,0,0,0
1604640,50145,65.5345,3.6629,1.5000,0.0000,0.9683,0.9773,0.2455,0.0137,0,0,0,0
1604672,50146,60.4874,3.5710,1.5000,0.0000,1.0000,1.0000,-0.6327,-0.0140,0,0,0,0
1604704,50147,57.5649,3.4964,1.5000,0.0000,1.0000,1.0000,-0.3976,-0.0067,0,0,0,0
1604736,50148,52.2869,3.3993,1.5000,0.0000,1.0000,1.0000,-0.6258,-0.0144,0,0,0,0
1604768,50149,44.1713,3.2739,1.5000,0.0000,0.9763,0.9764,-0.8732,-0.0236,0,0,0,0
1604800,50150,35.8967,3.1439,1.5000,0.0000,1.0000,0.9800,-0.8384,-0.0237,0,0,0,0
1604832,50151,36.8583,3.1061,1.5000,0.0000,1.0000,1.0000,0.0201,0.0060,0,0,0,0
1604864,50152,32.9693,3.0204,1.5000,0.0000,1.0000,0.9927,-0.4156,-0.0097,0,0,0,0
1604896,50153,31.3681,2.9584,1.5000,0.0000,0.9744,1.0000,-0.2077,-0.0024,0,0,0,0
1604928,50154,32.3880,2.9213,1.5000,0.0000,1.0000,1.0000,0.0260,0.0062,0,0,0,0
1604960,50155,32.0393,2.8709,1.5000,0.0000,1.0000,1.0000,-0.0966,0.0017,0,0,0,0
1604992,50156,31.6314,2.8209,1.5000,0.0000,0.9724,0.9934,-0.1039,0.0014,0,0,0,0
1605024,50157,31.0807,2.7695,1.5000,0.0000,0.9916,0.9778,-0.1122,0.0010,0,0,0,0
1605056,50158,33.2682,2.7426,1.5000,0.0000,1.0000,0.9838,0.1276,0.0101,0,0,0,0
1605088,50159,29.8026,2.6651,1.5000,0.0000,1.0000,0.9746,-0.3705,-0.0088,0,0,0,0
1605120,50160,32.3477,2.6406,1.5000,0.0000,1.0000,0.9908,0.1558,0.0114,0,0,0,0
1605152,50161,34.0620,2.6085,1.5000,0.0000,1.0000,0.9849,0.0813,0.0087,0,0,0,0
1605184,50162,28.7906,2.5169,1.5000,0.0000,1.0000,1.0000,-0.5378,-0.0151,0,0,0,0
1605216,50163,25.7603,2.4457,1.5000,0.0000,0.9836,0.9796,-0.3255,-0.0076,0,0,0,0
1605248,50164,35.5516,2.4790,1.5000,0.0000,0.9901,1.0000,0.7839,0.0365,0,0,0,0
1605280,50165,31.1673,2.3970,1.5000,0.0000,1.0000,1.0000,-0.4723,-0.0123,0,0,0,0
1605312,50166,29.5100,2.3378,1.5000,0.0000,1.0000,0.9621,-0.2144,-0.0030,0,0,0,0
1605344,50167,35.2920,2.3351,1.5000,0.0000,1.0000,0.9939,0.4330,0.0231,0,0,0,0
1605376,50168,34.1452,2.2797,1.5000,0.0000,0.9871,1.0000,-0.1929,-0.0012,0,0,0,0
1605408,50169,30.2726,2.2044,1.5000,0.0000,1.0000,0.9872,-0.4261,-0.0109,0,0,0,0
1605440,50170,36.2819,2.2004,1.5000,0.0000,1.0000,1.0000,0.4484,0.0243,0,0,0,0
1605472,50171,45.4717,2.2157,1.5000,0.0000,0.9939,0.9907,0.7579,0.0361,0,0,0,0
1605504,50172,54.0512,2.2225,1.5000,0.0000,0.9787,1.0000,0.7198,0.0345,0,0,0,0
1605536,50173,52.6103,2.1657,1.5000,0.0000,1.0000,0.9967,-0.2826,-0.0023,0,0,0,0
1605568,50174,59.3370,2.1569,1.5000,0.0000,0.9723,1.0000,0.5396,0.0281,0,0,0,0
1605600,50175,55.5058,2.0879,1.5000,0.0000,0.9949,0.9961,-0.5490,-0.0115,0,0,0,0
1605632,50176,62.8652,2.0785,1.5000,0.0000,1.0000,1.0000,0.6060,0.0310,0,0,0,0
1605664,50177,67.3268,2.0522,1.5000,0.0000,1.0000,0.9644,0.3089,0.0202,0,0,0,0
1605696,50178,74.5361,2.0386,1.5000,0.0000,1.0000,0.6954,0.6823,0.0309,0,0,0,0
1605728,50179,66.2330,1.9749,1.5000,0.0000,1.0000,-0.7801,-0.5907,-0.0321,0,0,0,0
1605760,50180,72.2378,1.9551,1.5000,0.0000,1.0000,0.7668,0.5241,0.0263,0,0,0,0
1605792,50181,65.9865,1.8957,1.5000,0.0000,1.0000,-0.2935,-0.4956,-0.0235,0,0,0,0
1605824,50182,74.1920,1.8817,1.5000,0.0000,1.0000,0.8956,0.7209,0.0354,0,0,0,0
1605856,50183,76.8700,1.8562,1.5000,0.0000,0.9887,-0.1483,0.4338,0.0121,0,0,0,0
1605888,50184,80.7752,1.8309,1.5000,0.0000,0.9639,0.1707,0.4657,0.0176,0,0,0,0
1605920,50185,82.1661,1.7956,1.5000,0.0000,1.0000,0.1617,0.1820,0.0076,0,0,0,0
1605952,50186,82.6885,1.7545,1.5000,0.0000,0.9807,0.6212,-0.0797,0.0045,0,0,0,0
1605984,50187,82.6043,1.7112,1.5000,0.0000,1.0000,0.5898,-0.1409,0.0020,0,0,0,0
1606016,50188,83.8364,1.6713,1.5000,0.0000,1.0000,0.5972,0.0032,0.0075,0,0,0,0
1606048,50189,86.5080,1.6329,1.5000,0.0000,1.0000,0.8151,0.0798,0.0137,0,0,0,0
1606080,50190,91.4848,1.6002,1.5000,0.0000,0.9649,0.7552,0.3557,0.0233,0,0,0,0
1606112,50191,100.4923,1.5688,1.5000,0.0000,1.0000,0.8306,0.7879,0.0411,0,0,0,0
1606144,50192,108.9727,1.5334,1.5000,0.0000,0.9618,0.8174,0.7041,0.9970,0,0,0,0
1606176,50193,112.8971,1.4958,1.5000,0.0000,0.9433,0.2675,0.3632,-0.0030,0,0,0,0
1606208,50194,115.7468,1.4658,1.5000,0.0000,0.7370,0.0989,0.2946,-0.0030,0,0,0,0
1606240,50195,116.1861,1.4585,1.5000,0.0000,0.1785,-0.0216,0.0596,-0.0030,0,0,0,0
1606272,50196,116.2476,1.4494,1.5000,0.0000,0.2259,-0.0933,0.0451,-0.0030,0,0,0,0
1606304,50197,116.7536,1.4367,1.5000,0.0000,0.3116,-0.0577,0.0814,-0.0030,0,0,0,0
1606336,50198,117.6433,1.4301,1.5000,0.0000,0.1568,0.0530,0.0799,-0.0030,0,0,0,0
1606368,50199,120.1599,1.4309,1.5000,0.0000,-0.0513,0.0759,0.2665,-0.0030,0,0,0,0
1606400,50200,119.4159,1.4292,1.5000,0.0000,0.0585,0.0766,-0.1240,-0.0030,0,0,0,0
1606432,50201,120.6415,1.4242,1.5000,0.0000,0.1117,0.0954,0.1003,-0.0030,0,0,0,0
1606464,50202,119.6390,1.4277,1.5000,0.0000,-0.0740,-0.0266,-0.1052,-0.0030,0,0,0,0
1606496,50203,119.4755,1.4240,1.5000,0.0000,0.0944,-0.0346,-0.0064,-0.0030,0,0,0,0
1606528,50204,118.6088,1.4169,1.5000,0.0000,0.1858,-0.0467,-0.0868,-0.0030,0,0,0,0
1606560,50205,119.7076,1.4124,1.5000,0.0000,0.0978,-0.0293,0.1416,-0.0030,0,0,0,0
1606592,50206,121.5934,1.4166,1.5000,0.0000,-0.1350,0.0853,0.1892,-0.0030,0,0,0,0
1606624,50207,118.9548,1.4242,1.5000,0.0000,-0.1456,0.0028,-0.3100,-0.0030,0,0,0,0
1606656,50208,120.2246,1.4276,1.5000,0.0000,-0.1073,-0.0421,0.1721,-0.0030,0,0,0,0
1606688,50209,120.2246,1.4276,1.5000,0.0000,0.0331,-0.0495,-0.0271,1.9862,1,1,0,0
1606720,50210,142.8261,3.8918,1.5000,0.0000,1.0000,0.9987,1.0000,0.9970,0,0,0,0
1606752,50211,134.5572,3.8918,1.5000,0.0000,0.9895,-0.9796,-0.8298,0.0339,0,0,0,0
1606784,50212,140.9606,3.8126,1.5000,0.0000,1.0000,-0.9470,0.8612,-0.0217,0,0,0,0
1606816,50213,149.0502,3.7262,1.5000,0.0000,0.9876,0.5019,0.7936,-0.0283,0,0,0,0
1606848,50214,140.3575,3.7347,1.5000,0.0000,1.0000,-0.9908,-0.8630,0.0347,0,0,0,0
1606880,50215,141.8743,3.6875,1.5000,0.0000,0.9883,-0.0779,0.1509,-0.0039,0,0,0,0
1606912,50216,135.1899,3.6761,1.5000,0.0000,1.0000,-0.9836,-0.6401,0.0283,0,0,0,0
1606944,50217,143.0967,3.5912,1.5000,0.0000,1.0000,-0.6573,0.9874,-0.0277,0,0,0,0
1606976,50218,137.2500,3.5768,1.5000,0.0000,0.9883,-0.9606,-0.5429,0.0249,0,0,0,0
1607008,50219,135.9157,3.5375,1.5000,0.0000,1.0000,-0.9757,-0.0170,0.0079,0,0,0,0
1607040,50220,141.8948,3.4623,1.5000,0.0000,0.9869,-1.0000,0.8304,-0.0203,0,0,0,0
1607072,50221,133.1574,3.4594,1.5000,0.0000,0.9461,-0.9887,-0.8670,0.0364,0,0,0,0
1607104,50222,138.1730,3.3924,1.5000,0.0000,1.0000,-1.0000,0.7328,-0.0170,0,0,0,0
1607136,50223,129.9936,3.3811,1.5000,0.0000,0.9679,-0.9680,-0.8065,0.0349,0,0,0,0
1607168,50224,131.0749,3.3331,1.5000,0.0000,1.0000,-0.9704,0.2831,-0.0018,0,0,0,0
1607200,50225,126.5830,3.3024,1.5000,0.0000,0.9977,-0.9987,-0.3648,0.0209,0,0,0,0
1607232,50226,122.8682,3.2673,1.5000,0.0000,1.0000,-1.0000,-0.2670,0.0180,0,0,0,0
1607264,50227,115.3893,3.2342,1.5000,0.0000,1.0000,-0.9834,-0.7121,0.0345,0,0,0,0
1607296,50228,110.2213,3.1943,1.5000,0.0000,1.0000,-0.8646,-0.4489,0.0092,0,0,0,0
1607328,50229,112.1523,3.1547,1.5000,0.0000,0.9891,0.8531,0.0607,0.0092,0,0,0,0
1607360,50230,112.0520,3.1153,1.5000,0.0000,0.9864,0.0138,-0.0150,0.0024,0,0,0,0
1607392,50231,113.1567,3.0752,1.5000,0.0000,1.0000,-0.2232,0.1778,-0.0029,0,0,0,0
1607424,50232,112.2137,3.0352,1.5000,0.0000,1.0000,-0.6607,0.0243,0.0062,0,0,0,0
1607456,50233,108.1166,2.9955,1.5000,0.0000,0.9599,-0.5613,-0.3695,-0.0144,0,0,0,0
1607488,50234,104.9712,2.9519,1.5000,0.0000,1.0000,0.8768,-0.5569,-0.0116,0,0,0,0
1607520,50235,107.0761,2.9130,1.5000,0.0000,0.9807,0.9822,0.0475,0.0113,0,0,0,0
1607552,50236,109.0611,2.8741,1.5000,0.0000,0.9753,1.0000,0.0231,0.0107,0,0,0,0
1607584,50237,112.5516,2.8342,1.5000,0.0000,1.0000,0.9359,0.2109,0.0126,0,0,0,0
1607616,50238,111.7414,2.7943,1.5000,0.0000,1.0000,0.4039,-0.1896,0.0033,0,0,0,0
1607648,50239,113.8440,2.7541,1.5000,0.0000,1.0000,0.3159,0.1781,-0.0050,0,0,0,0
1607680,50240,109.3659,2.7136,1.5000,0.0000,1.0000,-0.7540,-0.3603,-0.0015,0,0,0,0
1607712,50241,115.3263,2.6730,1.5000,0.0000,0.9951,0.9499,0.4891,-0.0010,0,0,0,0
1607744,50242,117.7388,2.6307,1.5000,0.0000,1.0000,-0.9517,0.5113,-0.0085,0,0,0,0
1607776,50243,119.3821,2.5878,1.5000,0.0000,1.0000,-1.0000,0.4303,-0.0050,0,0,0,0
1607808,50244,121.8304,2.5430,1.5000,0.0000,0.9992,-0.9722,0.5193,-0.0083,0,0,0,0
1607840,50245,126.8205,2.4921,1.5000,0.0000,1.0000,-0.9947,0.8231,-0.0189,0,0,0,0
1607872,50246,131.7909,2.4369,1.5000,0.0000,1.0000,-0.9768,0.8052,-0.0183,0,0,0,0
1607904,50247,136.7874,2.3791,1.5000,0.0000,0.9637,-1.0000,0.8026,-0.0181,0,0,0,0
1607936,50248,139.6877,2.3252,1.5000,0.0000,0.9774,-0.9314,0.5306,-0.0092,0,0,0,0
1607968,50249,142.0157,2.2753,1.5000,0.0000,0.9935,-0.4578,0.3325,-0.0072,0,0,0,0
1608000,50250,145.3898,2.2250,1.5000,0.0000,0.9780,-0.0519,0.3353,-0.0118,0,0,0,0
1608032,50251,148.0582,2.1828,1.5000,0.0000,0.9725,0.5265,0.0877,-0.0096,0,0,0,0
1608064,50252,150.1798,2.1427,1.5000,0.0000,0.9890,0.5272,0.0157,-0.0075,0,0,0,0
1608096,50253,153.0229,2.0983,1.5000,0.0000,0.9991,0.4377,0.1098,-0.0101,0,0,0,0
1608128,50254,152.7073,2.0617,1.5000,0.0000,0.9763,-0.2050,-0.0612,0.0030,0,0,0,0
1608160,50255,154.7843,2.0141,1.5000,0.0000,0.9994,-0.1825,0.1904,-0.0063,0,0,0,0
1608192,50256,151.4778,1.9847,1.5000,0.0000,0.9886,-0.6376,-0.2661,0.0154,0,0,0,0
1608224,50257,154.4256,1.9295,1.5000,0.0000,0.9954,-0.6095,0.4163,-0.0093,0,0,0,0
1608256,50258,150.9550,1.8980,1.5000,0.0000,1.0000,-0.7723,-0.2392,0.0164,0,0,0,0
1608288,50259,143.7518,1.8774,1.5000,0.0000,0.9657,-0.9376,-0.5948,0.0317,0,0,0,0
1608320,50260,138.5726,1.8464,1.5000,0.0000,0.9884,-0.9649,-0.3493,0.0240,0,0,0,0
1608352,50261,131.8852,1.8159,1.5000,0.0000,1.0000,-0.9892,-0.5051,0.0307,0,0,0,0
1608384,50262,123.4885,1.7845,1.5000,0.0000,1.0000,-0.9438,-0.7078,0.0384,0,0,0,0
1608416,50263,114.8881,1.7484,1.5000,0.0000,0.9864,-0.9690,-0.7015,0.0399,0,0,0,0
1608448,50264,117.8581,1.7067,1.5000,0.0000,1.0000,-1.0000,0.7183,-0.0111,0,0,0,0
1608480,50265,109.3570,1.6668,1.5000,0.0000,1.0000,-1.0000,-0.6484,0.9970,0,0,0,0
1608512,50266,113.9040,1.6286,1.5000,0.0000,0.9882,-0.9260,0.9117,-0.0030,0,0,0,0
1608544,50267,112.3265,1.5888,1.5000,0.0000,0.9966,-0.9488,0.1864,-0.0030,0,0,0,0
1608576,50268,112.8213,1.5492,1.5000,0.0000,1.0000,-0.9957,0.4672,-0.0030,0,0,0,0
1608608,50269,112.4944,1.5106,1.5000,0.0000,0.9716,-0.9504,0.3591,-0.0030,0,0,0,0
1608640,50270,111.3245,1.4813,1.5000,0.0000,0.7393,-0.9525,0.2687,-0.0030,0,0,0,0
1608672,50271,111.8870,1.4687,1.5000,0.0000,0.3321,-0.8793,0.4490,-0.0030,0,0,0,0
1608704,50272,110.2226,1.4676,1.5000,0.0000,0.0348,-0.9140,0.1981,-0.0030,0,0,0,0
1608736,50273,109.5206,1.4650,1.5000,0.0000,0.0817,-0.8149,0.2708,-0.0030,0,0,0,0
1608768,50274,108.6851,1.4624,1.5000,0.0000,0.0836,-0.7567,0.2304,-0.0030,0,0,0,0
1608800,50275,109.0704,1.4594,1.5000,0.0000,0.1030,-0.7440,0.3714,-0.0030,0,0,0,0
1608832,50276,109.0995,1.4561,1.5000,0.0000,0.1051,-0.7150,0.3169,-0.0030,0,0,0,0
1608864,50277,109.4987,1.4548,1.5000,0.0000,0.0538,-0.6431,0.3294,-0.0030,0,0,0,0
1608896,50278,109.9761,1.4525,1.5000,0.0000,0.0765,-0.5994,0.3202,-0.0030,0,0,0,0
1608928,50279,109.8787,1.4514,1.5000,0.0000,0.0406,-0.5527,0.2310,-0.0030,0,0,0,0
1608960,50280,108.5125,1.4519,1.5000,0.0000,-0.0070,-0.5504,0.0784,-0.0030,0,0,0,0
1608992,50281,107.3237,1.4536,1.5000,0.0000,-0.0389,-0.4751,0.0658,-0.0030,0,0,0,0
1609024,50282,107.7619,1.4566,1.5000,0.0000,-0.0551,-0.3462,0.2025,-0.0030,0,0,0,0
1609056,50283,107.2739,1.4557,1.5000,0.0000,0.0262,-0.2638,0.0575,-0.0030,0,0,0,0
1609088,50284,106.7587,1.4571,1.5000,0.0000,-0.0315,-0.2058,0.0280,-0.0030,0,0,0,0
1609120,50285,106.9486,1.4498,1.5000,0.0000,0.1890,-0.1533,0.0931,-0.0030,0,0,0,0
1609152,50286,107.6445,1.4430,1.5000,0.0000,0.1816,-0.0840,0.1229,-0.0030,0,0,0,0
1609184,50287,108.5560,1.4418,1.5000,0.0000,0.0395,-0.0864,0.1473,-0.0030,0,0,0,0
1609216,50288,109.4546,1.4389,1.5000,0.0000,0.0807,-0.0723,0.1400,-0.0030,0,0,0,0
1609248,50289,109.6284,1.4410,1.5000,0.0000,-0.0494,-0.1114,0.0695,-0.0030,0,0,0,0
1609280,50290,110.2010,1.4437,1.5000,0.0000,-0.0648,-0.0156,0.0747,-0.0030,0,0,0,0
1609312,50291,111.4608,1.4454,1.5000,0.0000,-0.0392,-0.0059,0.1526,-0.0030,0,0,0,0
1609344,50292,110.6366,1.4443,1.5000,0.0000,0.0263,-0.1611,-0.0272,-0.0030,0,0,0,0
1609376,50293,110.2152,1.4426,1.5000,0.0000,0.0431,-0.1402,0.0118,-0.0030,0,0,0,0
1609408,50294,110.0728,1.4406,1.5000,0.0000,0.0514,-0.1350,0.0430,-0.0030,0,0,0,0
1609440,50295,110.4129,1.4412,1.5000,0.0000,-0.0118,-0.0661,0.0697,-0.0030,0,0,0,0
1609472,50296,109.2258,1.4468,1.5000,0.0000,-0.1473,-0.0127,-0.1367,-0.0030,0,0,0,0
1609504,50297,109.2258,1.4468,1.5000,0.0000,0.0037,-0.0200,0.0465,7.4409,1,1,0,0
1609536,50298,210.2430,5.5607,1.5000,0.0000,0.5390,0.3131,-0.9656,0.9970,0,0,0,0
1609568,50299,197.6867,5.7633,1.5000,0.0000,1.0000,-1.0000,-0.9956,0.0277,0,0,0,0
1609600,50300,188.2662,5.9305,1.5000,0.0000,1.0000,0.7046,-0.9267,0.0181,0,0,0,0
1609632,50301,180.2428,6.0553,1.5000,0.0000,0.9915,0.2453,-0.8059,0.0172,0,0,0,0
1609664,50302,176.7213,6.0745,1.5000,0.0000,1.0000,-0.7868,-0.3133,0.0103,0,0,0,0
1609696,50303,173.6434,6.0842,1.5000,0.0000,0.9790,-0.8019,-0.2719,0.0095,0,0,0,0
1609728,50304,174.7482,6.0192,1.5000,0.0000,0.9916,-0.8645,0.1436,0.0002,0,0,0,0
1609760,50305,178.3738,5.9088,1.5000,0.0000,0.9842,-0.9692,0.3946,-0.0054,0,0,0,0
1609792,50306,174.7134,5.9255,1.5000,0.0000,1.0000,-0.9186,-0.3171,0.0113,0,0,0,0
1609824,50307,175.4801,5.8652,1.5000,0.0000,0.9948,-0.9549,0.1180,0.0011,0,0,0,0
1609856,50308,174.7429,5.8302,1.5000,0.0000,1.0000,-0.9531,-0.0292,0.0047,0,0,0,0
1609888,50309,173.8320,5.7983,1.5000,0.0000,0.9777,-0.9785,-0.0424,0.0051,0,0,0,0
1609920,50310,173.8337,5.7508,1.5000,0.0000,0.9886,-0.9782,0.0476,0.0029,0,0,0,0
1609952,50311,171.6741,5.7378,1.5000,0.0000,0.9915,-1.0000,-0.1636,0.0083,0,0,0,0
1609984,50312,171.0294,5.7002,1.5000,0.0000,1.0000,-0.9720,-0.0152,0.0046,0,0,0,0
1610016,50313,172.0313,5.6374,1.5000,0.0000,0.9658,-1.0000,0.1536,0.0004,0,0,0,0
1610048,50314,172.7607,5.5781,1.5000,0.0000,1.0000,-0.9755,0.1220,0.0012,0,0,0,0
1610080,50315,173.4565,5.5190,1.5000,0.0000,1.0000,-1.0000,0.1205,0.0013,0,0,0,0
1610112,50316,174.1844,5.4595,1.5000,0.0000,1.0000,-1.0000,0.1233,0.0012,0,0,0,0
1610144,50317,174.8368,5.4012,1.5000,0.0000,1.0000,-1.0000,0.1154,0.0014,0,0,0,0
1610176,50318,174.2922,5.3614,1.5000,0.0000,1.0000,-1.0000,-0.0017,0.0044,0,0,0,0
1610208,50319,174.0090,5.3182,1.5000,0.0000,0.9868,-0.9870,0.0240,0.0037,0,0,0,0
1610240,50320,175.6537,5.2462,1.5000,0.0000,0.9661,-1.0000,0.2153,-0.0013,0,0,0,0
1610272,50321,177.4290,5.1717,1.5000,0.0000,0.9806,-1.0000,0.2247,-0.0016,0,0,0,0
1610304,50322,180.0750,5.0835,1.5000,0.0000,0.9946,-0.9957,0.3033,-0.0038,0,0,0,0
1610336,50323,181.1548,5.0197,1.5000,0.0000,0.9793,-1.0000,0.1520,0.0002,0,0,0,0
1610368,50324,181.9566,4.9600,1.5000,0.0000,1.0000,-0.9745,0.1213,0.0009,0,0,0,0
1610400,50325,178.4326,4.9658,1.5000,0.0000,0.9830,-0.9884,-0.2851,0.0120,0,0,0,0
1610432,50326,175.4520,4.9615,1.5000,0.0000,0.9909,-1.0000,-0.2348,0.0108,0,0,0,0
1610464,50327,173.9710,4.9344,1.5000,0.0000,1.0000,-1.0000,-0.0892,0.0070,0,0,0,0
1610496,50328,168.9674,4.9552,1.5000,0.0000,0.9943,-0.9848,-0.4417,0.0167,0,0,0,0
1610528,50329,166.3339,4.9417,1.5000,0.0000,1.0000,-0.9849,-0.2063,0.0104,0,0,0,0
1610560,50330,169.3423,4.8557,1.5000,0.0000,0.9736,-0.9640,0.3686,-0.0057,0,0,0,0
1610592,50331,170.4799,4.7928,1.5000,0.0000,1.0000,-0.9863,0.1764,-0.0002,0,0,0,0
1610624,50332,171.8246,4.7275,1.5000,0.0000,0.9837,-0.9956,0.1976,-0.0008,0,0,0,0
1610656,50333,175.7336,4.6276,1.5000,0.0000,0.9948,-0.9927,0.4458,-0.0080,0,0,0,0
1610688,50334,174.9301,4.5906,1.5000,0.0000,1.0000,-0.9727,-0.0221,0.0052,0,0,0,0
1610720,50335,175.1797,4.5392,1.5000,0.0000,1.0000,-1.0000,0.0849,0.0023,0,0,0,0
1610752,50336,174.6851,4.4978,1.5000,0.0000,0.9937,-1.0000,0.0131,0.0044,0,0,0,0
1610784,50337,175.4015,4.4408,1.5000,0.0000,0.9892,-0.9956,0.1321,0.0009,0,0,0,0
1610816,50338,171.9399,4.4372,1.5000,0.0000,0.9924,-0.9587,-0.2825,0.0129,0,0,0,0
1610848,50339,175.4766,4.3458,1.5000,0.0000,0.9871,-0.9714,0.4112,-0.0074,0,0,0,0
1610880,50340,168.8356,4.3788,1.5000,0.0000,1.0000,-0.9828,-0.5969,0.0225,0,0,0,0
1610912,50341,159.9099,4.4303,1.5000,0.0000,0.9940,-1.0000,-0.8504,0.0304,0,0,0,0
1610944,50342,151.6939,4.4646,1.5000,0.0000,0.9574,-0.9776,-0.8027,0.0294,0,0,0,0
