phase,step,update,t,env_id,px_x,dist,a_x,a_y,a_w,reward,done,success,fail,timeout,robot_x,robot_y,head_yaw,target_x,target_y
offline_val,7520256,918,69,3,119.7039,2.0218,0.8461,-0.0660,-0.1623,0.0781,0,0,0,0,2.6261,-0.1764,-0.2767,4.5392,-0.8410
offline_val,7520256,918,69,4,113.8956,1.5486,0.1063,-0.0292,0.0119,-0.0100,0,0,0,0,1.3871,1.0487,0.5905,2.6857,1.8927
offline_val,7520256,918,69,5,97.2812,3.6194,0.9600,0.1738,0.0502,0.0480,0,0,0,0,2.2001,1.6855,0.6557,4.8256,4.2086
offline_val,7520256,918,69,6,-1.0000,0.0000,-0.1845,0.5176,1.0000,-0.0151,0,0,0,0,-0.3351,-0.4565,-1.8850,2.6556,-2.3242
offline_val,7520256,918,69,7,114.5194,1.7603,0.7865,0.0624,-0.0203,0.0189,0,0,0,0,2.6035,-0.0433,-0.2456,4.3028,-0.5036
offline_val,7520256,918,69,8,113.9965,1.6011,0.1809,-0.0169,0.0106,-0.0100,0,0,0,0,1.4799,1.5468,0.7449,2.6732,2.6146
offline_val,7520256,918,69,9,114.0895,1.7001,0.6466,0.0473,-0.0124,0.0128,0,0,0,0,2.2261,1.4900,0.5369,3.7006,2.3367
offline_val,7520256,918,69,10,111.6134,1.9399,0.9229,0.0907,-0.0279,0.0272,0,0,0,0,2.6754,0.4812,0.0418,4.6134,0.5679
offline_val,7520256,918,69,11,110.6975,2.8465,0.9651,0.1134,-0.0134,0.0319,0,0,0,0,2.7089,0.2265,-0.0566,5.5524,0.0932
offline_val,7520256,918,69,12,113.5901,1.5188,0.1536,-0.0321,0.0120,-0.0100,0,0,0,0,1.3595,-0.1445,-0.1667,2.8543,-0.4144
offline_val,7520256,918,69,13,125.8971,2.1761,0.9304,0.0394,-0.0773,0.0387,0,0,0,0,2.1941,-0.9788,-0.6894,3.7292,-2.5377
offline_val,7520256,918,69,14,111.2057,2.7603,0.9649,0.1147,-0.0123,0.0329,0,0,0,0,2.6877,0.4338,0.0791,5.4382,0.6682
offline_val,7520256,918,69,15,127.7417,2.5373,0.9369,0.0476,-0.0717,0.0370,0,0,0,0,2.3754,-0.7804,-0.6064,4.2897,-2.4723
